"","vivienda","hogar","ind","Tiempo_labores_no_rem"
"96259",59005,1,1,280
"96260",59005,1,2,0
"96261",59005,1,3,0
"96262",59006,1,1,470
"96263",59006,1,2,165
"96264",59006,1,3,260
"96265",59006,1,4,280
"96266",59006,1,5,160
"96267",59007,1,1,25
"96268",59007,1,2,240
"96269",59007,1,3,15
"96270",59007,1,4,0
"96271",59008,1,1,0
"96272",59008,1,2,240
"96273",59008,1,3,240
"96274",59009,1,1,390
"96275",59009,1,2,0
"96276",59009,1,3,0
"96277",59010,1,1,240
"96278",59010,1,2,480
"96279",59010,1,3,300
"96280",59011,1,1,140
"96281",59011,1,2,200
"96282",59012,1,1,60
"96283",59012,1,2,105
"96284",59012,1,3,0
"96285",59012,1,4,15
"96286",59012,1,5,0
"96287",59013,1,1,0
"96288",59013,1,2,60
"96289",59013,1,3,85
"96290",59013,1,4,40
"96291",59014,1,1,120
"96292",59014,1,2,375
"96293",59015,1,1,70
"96294",59015,1,2,75
"96295",59016,1,1,0
"96296",59016,1,2,150
"96297",59017,1,1,0
"96298",59017,1,2,380
"96299",59018,1,1,0
"96300",59018,1,2,155
"96301",59018,1,3,10
"96302",59018,1,4,10
"96303",59019,1,1,140
"96304",59019,1,2,10
"96305",59019,1,3,30
"96306",59020,1,1,0
"96307",59020,1,2,240
"96308",59020,1,3,90
"96309",59020,1,4,0
"96310",59021,1,1,0
"96311",59022,1,1,0
"96312",59022,1,2,0
"96313",59022,1,3,0
"96314",59022,1,4,0
"96315",59023,1,1,240
"96316",59024,1,1,240
"96317",59026,1,1,150
"96318",59026,1,2,60
"96319",59026,1,3,0
"96320",59027,1,1,135
"96321",59028,1,1,150
"96322",59029,1,1,400
"96323",59029,1,2,0
"96324",59030,1,1,270
"96325",59030,1,2,0
"96326",59030,1,3,0
"96327",59031,1,1,160
"96328",59031,1,2,60
"96329",59032,1,1,240
"96330",59032,1,2,0
"96331",59032,2,1,60
"96332",59032,2,2,195
"96333",59032,2,3,15
"96334",59034,1,1,120
"96335",59035,1,1,185
"96336",59035,1,2,60
"96337",59036,1,1,70
"96338",59038,1,1,260
"96339",59038,1,2,340
"96340",59038,1,3,240
"96341",59038,1,4,0
"96342",59039,1,1,20
"96343",59039,1,2,170
"96344",59039,1,3,0
"96345",59039,1,4,30
"96346",59039,1,5,25
"96347",59040,1,1,210
"96348",59041,1,1,15
"96349",59041,1,2,230
"96350",59041,1,3,55
"96351",59041,1,4,5
"96352",59041,1,5,300
"96353",59042,1,1,180
"96354",59042,1,2,15
"96355",59042,1,3,75
"96356",59043,1,1,0
"96357",59043,1,2,360
"96358",59044,1,1,480
"96359",59044,1,2,30
"96360",59044,1,3,60
"96361",59046,1,1,180
"96362",59046,1,2,0
"96363",59046,1,3,0
"96364",59046,1,4,60
"96365",59046,1,5,30
"96366",59046,1,6,40
"96367",59046,1,7,40
"96368",59046,1,8,30
"96369",59047,1,1,240
"96370",59047,1,2,240
"96371",59048,1,1,70
"96372",59048,1,2,420
"96373",59048,1,3,0
"96374",59049,1,1,15
"96375",59049,1,2,285
"96376",59050,1,1,10
"96377",59050,1,2,165
"96378",59050,1,3,195
"96379",59050,1,4,180
"96380",59050,1,5,90
"96381",59051,1,1,90
"96382",59051,1,2,360
"96383",59052,1,1,135
"96384",59053,1,1,220
"96385",59054,1,1,175
"96386",59054,1,2,20
"96387",59055,1,1,265
"96388",59055,1,2,35
"96389",59056,1,1,60
"96390",59056,1,2,320
"96391",59056,1,3,0
"96392",59057,1,1,120
"96393",59057,1,2,60
"96394",59057,1,3,180
"96395",59058,1,1,0
"96396",59058,1,2,120
"96397",59059,1,1,30
"96398",59059,1,2,205
"96399",59060,1,1,300
"96400",59061,1,1,270
"96401",59061,1,2,0
"96402",59061,1,3,180
"96403",59062,1,1,0
"96404",59062,1,2,235
"96405",59062,1,3,20
"96406",59062,1,4,95
"96407",59063,1,1,0
"96408",59063,1,2,480
"96409",59063,1,3,0
"96410",59064,1,1,210
"96411",59064,1,2,600
"96412",59064,1,3,0
"96413",59064,1,4,0
"96414",59064,1,8,150
"96415",59065,1,1,0
"96416",59065,1,2,180
"96417",59066,1,1,150
"96418",59066,1,2,240
"96419",59066,1,3,60
"96420",59067,1,1,50
"96421",59067,1,2,110
"96422",59067,1,3,45
"96423",59068,1,1,0
"96424",59068,1,2,40
"96425",59068,1,3,245
"96426",59068,1,4,600
"96427",59069,1,1,0
"96428",59069,1,2,255
"96429",59069,1,3,0
"96430",59069,1,4,30
"96431",59069,1,5,0
"96432",59070,1,1,10
"96433",59070,1,2,285
"96434",59071,1,1,75
"96435",59071,1,2,420
"96436",59071,1,3,120
"96437",59072,1,1,270
"96438",59072,1,2,120
"96439",59072,1,3,60
"96440",59073,1,1,110
"96441",59073,1,2,60
"96442",59074,1,1,35
"96443",59074,1,2,155
"96444",59074,1,3,0
"96445",59075,1,1,30
"96446",59075,1,2,270
"96447",59075,1,3,0
"96448",59076,1,1,25
"96449",59076,1,2,270
"96450",59076,1,3,0
"96451",59076,1,4,60
"96452",59077,1,1,30
"96453",59078,1,1,140
"96454",59078,1,2,90
"96455",59078,1,3,170
"96456",59079,1,1,0
"96457",59079,1,2,224
"96458",59080,1,1,0
"96459",59080,1,2,60
"96460",59080,1,3,260
"96461",59081,1,1,270
"96462",59081,1,2,0
"96463",59082,1,1,100
"96464",59082,1,2,60
"96465",59083,1,1,360
"96466",59084,1,1,300
"96467",59084,1,2,60
"96468",59084,1,4,450
"96469",59085,1,1,0
"96470",59085,1,2,240
"96471",59085,1,3,40
"96472",59086,1,1,330
"96473",59086,1,2,0
"96474",59087,1,1,90
"96475",59087,1,2,60
"96476",59088,1,1,15
"96477",59088,1,2,240
"96478",59089,1,1,130
"96479",59090,1,1,10
"96480",59090,1,2,270
"96481",59090,1,3,120
"96482",59091,1,1,200
"96483",59092,1,1,40
"96484",59093,1,1,0
"96485",59093,1,2,320
"96486",59095,1,1,0
"96487",59096,1,1,0
"96488",59096,1,2,345
"96489",59096,1,3,0
"96490",59096,1,4,0
"96491",59097,1,1,80
"96492",59097,1,2,130
"96493",59097,1,3,100
"96494",59097,1,4,50
"96495",59098,1,1,240
"96496",59099,1,1,0
"96497",59099,1,2,120
"96498",59099,1,3,0
"96499",59100,1,1,40
"96500",59100,1,2,140
"96501",59100,1,3,40
"96502",59100,1,4,40
"96503",59101,1,1,180
"96504",59101,1,2,300
"96505",59102,1,1,230
"96506",59102,1,2,110
"96507",59103,1,1,240
"96508",59103,1,2,480
"96509",59103,1,3,75
"96510",59104,1,1,370
"96511",59104,1,2,215
"96512",59106,1,1,360
"96513",59106,1,2,60
"96514",59106,1,3,0
"96515",59107,1,1,310
"96516",59107,1,2,0
"96517",59107,1,3,60
"96518",59107,1,4,0
"96519",59107,1,5,70
"96520",59107,1,6,20
"96521",59108,1,1,470
"96522",59108,1,2,630
"96523",59109,1,1,300
"96524",59109,1,2,180
"96525",59111,1,1,180
"96526",59111,1,2,385
"96527",59111,1,3,0
"96528",59113,1,1,332
"96529",59113,1,2,22
"96530",59113,1,3,0
"96531",59113,1,4,0
"96532",59114,1,1,300
"96533",59115,1,1,0
"96534",59115,1,2,325
"96535",59115,1,3,40
"96536",59116,1,1,0
"96537",59116,1,2,115
"96538",59117,1,1,90
"96539",59117,1,2,80
"96540",59117,1,3,30
"96541",59118,1,1,60
"96542",59119,1,1,120
"96543",59119,1,2,180
"96544",59120,1,1,60
"96545",59120,1,2,240
"96546",59121,1,1,30
"96547",59121,1,2,35
"96548",59121,1,3,15
"96549",59121,1,4,45
"96550",59122,1,1,380
"96551",59122,1,2,0
"96552",59122,1,3,180
"96553",59122,1,4,0
"96554",59123,1,1,65
"96555",59124,1,1,80
"96556",59124,1,2,285
"96557",59124,1,3,70
"96558",59125,1,1,160
"96559",59125,1,2,0
"96560",59125,1,3,125
"96561",59126,1,1,190
"96562",59127,1,1,20
"96563",59127,1,2,60
"96564",59128,1,1,330
"96565",59128,1,2,0
"96566",59128,1,3,0
"96567",59128,1,4,60
"96568",59129,1,1,0
"96569",59129,1,2,180
"96570",59130,1,1,420
"96571",59130,1,2,25
"96572",59132,1,1,30
"96573",59132,1,2,190
"96574",59133,1,1,280
"96575",59133,1,2,120
"96576",59134,1,1,480
"96577",59134,1,2,0
"96578",59134,1,3,520
"96579",59135,1,1,210
"96580",59135,1,2,180
"96581",59136,1,1,0
"96582",59136,1,2,360
"96583",59137,1,1,270
"96584",59137,1,2,60
"96585",59137,1,3,30
"96586",59138,1,1,80
"96587",59138,1,2,300
"96588",59139,1,1,490
"96589",59139,1,2,300
"96590",59139,1,3,60
"96591",59139,2,1,0
"96592",59139,2,2,350
"96593",59141,1,1,88
"96594",59141,1,2,75
"96595",59141,1,3,35
"96596",59141,1,4,0
"96597",59143,1,1,0
"96598",59144,1,1,270
"96599",59144,1,2,5
"96600",59145,1,1,0
"96601",59145,1,2,240
"96602",59145,1,3,0
"96603",59146,1,1,0
"96604",59146,1,2,425
"96605",59146,1,3,0
"96606",59146,1,4,0
"96607",59146,1,5,0
"96608",59147,1,1,0
"96609",59147,1,2,220
"96610",59147,1,3,160
"96611",59148,1,1,0
"96612",59148,1,2,85
"96613",59149,1,1,14
"96614",59149,1,2,260
"96615",59149,1,3,0
"96616",59149,1,4,35
"96617",59150,1,1,390
"96618",59150,1,2,360
"96619",59150,1,3,150
"96620",59151,1,1,0
"96621",59151,1,2,240
"96622",59152,1,1,0
"96623",59152,1,2,360
"96624",59152,1,3,30
"96625",59152,1,5,0
"96626",59152,1,6,60
"96627",59153,1,1,0
"96628",59153,1,2,470
"96629",59153,1,3,30
"96630",59153,1,4,115
"96631",59153,1,5,20
"96632",59153,1,7,27
"96633",59154,1,1,120
"96634",59154,1,2,40
"96635",59154,1,3,0
"96636",59155,1,1,400
"96637",59155,1,2,20
"96638",59156,1,1,0
"96639",59156,1,2,310
"96640",59157,1,1,0
"96641",59157,1,2,300
"96642",59157,1,3,60
"96643",59157,2,1,0
"96644",59157,2,2,210
"96645",59157,3,1,90
"96646",59158,1,1,30
"96647",59158,1,2,90
"96648",59159,1,1,95
"96649",59160,1,1,180
"96650",59160,1,2,225
"96651",59161,1,1,0
"96652",59161,1,2,240
"96653",59162,1,1,275
"96654",59162,1,2,120
"96655",59163,1,1,330
"96656",59164,1,1,0
"96657",59164,1,2,350
"96658",59164,1,3,40
"96659",59165,1,1,0
"96660",59165,1,2,165
"96661",59165,1,3,0
"96662",59165,1,4,10
"96663",59165,1,5,0
"96664",59165,1,6,110
"96665",59165,1,7,0
"96666",59166,1,1,300
"96667",59167,1,1,0
"96668",59167,1,2,120
"96669",59168,1,1,300
"96670",59168,1,2,60
"96671",59169,1,1,150
"96672",59169,1,2,20
"96673",59170,1,1,210
"96674",59170,1,2,90
"96675",59171,1,1,180
"96676",59172,1,1,25
"96677",59172,1,2,0
"96678",59173,1,1,345
"96679",59173,1,2,15
"96680",59174,1,1,205
"96681",59174,1,2,95
"96682",59175,1,1,0
"96683",59176,1,1,0
"96684",59176,1,2,300
"96685",59176,1,3,0
"96686",59176,1,4,120
"96687",59176,1,5,150
"96688",59178,1,1,120
"96689",59178,1,2,0
"96690",59179,1,1,80
"96691",59180,1,1,210
"96692",59181,1,1,75
"96693",59181,1,2,110
"96694",59182,1,1,250
"96695",59182,1,2,10
"96696",59182,1,4,20
"96697",59183,1,1,0
"96698",59183,1,2,110
"96699",59183,1,3,0
"96700",59184,1,1,0
"96701",59184,1,2,240
"96702",59184,1,3,40
"96703",59184,1,4,180
"96704",59185,1,1,135
"96705",59185,1,2,135
"96706",59185,1,3,0
"96707",59185,1,4,0
"96708",59186,1,1,0
"96709",59186,1,2,0
"96710",59186,1,3,480
"96711",59186,1,4,0
"96712",59186,1,5,30
"96713",59186,1,6,0
"96714",59187,1,1,155
"96715",59187,1,2,0
"96716",59188,1,1,150
"96717",59189,1,1,180
"96718",59189,1,2,0
"96719",59190,1,1,180
"96720",59190,1,2,420
"96721",59190,1,3,0
"96722",59191,1,1,50
"96723",59191,1,2,350
"96724",59192,1,1,10
"96725",59192,1,2,175
"96726",59193,1,1,300
"96727",59193,1,2,255
"96728",59193,1,4,0
"96729",59193,1,5,60
"96730",59193,1,6,150
"96731",59193,1,7,0
"96732",59194,1,1,150
"96733",59195,1,1,180
"96734",59195,1,2,270
"96735",59196,1,1,155
"96736",59197,1,1,0
"96737",59197,1,2,330
"96738",59197,1,4,60
"96739",59197,1,5,240
"96740",59214,1,1,75
"96741",59215,1,1,80
"96742",59216,1,1,0
"96743",59216,1,2,565
"96744",59216,1,3,15
"96745",59216,1,4,20
"96746",59217,1,1,0
"96747",59217,1,2,210
"96748",59218,1,1,0
"96749",59218,1,2,230
"96750",59218,1,3,50
"96751",59219,1,1,240
"96752",59219,1,2,390
"96753",59220,1,1,25
"96754",59220,1,2,120
"96755",59220,1,5,50
"96756",59221,1,1,0
"96757",59221,1,2,120
"96758",59221,1,3,30
"96759",59221,1,4,330
"96760",59222,1,1,0
"96761",59222,1,2,80
"96762",59222,1,3,0
"96763",59222,1,4,180
"96764",59222,1,5,0
"96765",59223,1,1,90
"96766",59223,1,2,0
"96767",59223,1,3,480
"96768",59223,1,4,15
"96769",59224,1,1,240
"96770",59224,1,2,180
"96771",59224,1,3,180
"96772",59224,1,4,120
"96773",59224,1,6,330
"96774",59225,1,1,390
"96775",59225,1,2,0
"96776",59225,1,3,120
"96777",59227,1,1,420
"96778",59227,1,2,60
"96779",59228,1,1,195
"96780",59228,1,2,330
"96781",59228,1,4,40
"96782",59230,1,1,0
"96783",59231,1,1,120
"96784",59231,1,2,90
"96785",59234,1,1,0
"96786",59234,1,2,270
"96787",59234,1,3,0
"96788",59234,1,4,0
"96789",59234,1,5,0
"96790",59235,1,1,150
"96791",59236,1,1,570
"96792",59236,1,2,100
"96793",59236,1,3,40
"96794",59237,1,1,145
"96795",59237,1,2,370
"96796",59238,1,1,300
"96797",59238,1,2,450
"96798",59238,1,3,140
"96799",59238,1,4,10
"96800",59238,1,5,40
"96801",59239,1,1,455
"96802",59239,1,2,255
"96803",59239,1,3,60
"96804",59240,1,1,60
"96805",59240,1,2,360
"96806",59241,1,1,270
"96807",59242,1,1,165
"96808",59242,1,2,360
"96809",59242,1,3,60
"96810",59242,1,4,195
"96811",59243,1,1,280
"96812",59243,1,2,20
"96813",59245,1,1,300
"96814",59245,1,2,60
"96815",59245,1,3,300
"96816",59245,1,4,0
"96817",59246,1,1,0
"96818",59246,1,2,230
"96819",59246,1,3,0
"96820",59248,1,1,135
"96821",59249,1,1,0
"96822",59249,1,2,120
"96823",59249,1,3,60
"96824",59249,1,4,150
"96825",59250,1,1,90
"96826",59250,1,2,180
"96827",59250,1,3,65
"96828",59251,1,1,30
"96829",59252,1,1,80
"96830",59253,1,1,385
"96831",59253,1,2,45
"96832",59254,1,1,440
"96833",59254,1,2,0
"96834",59254,1,3,150
"96835",59254,1,4,20
"96836",59255,1,1,180
"96837",59255,1,2,0
"96838",59256,1,1,0
"96839",59256,1,2,180
"96840",59256,1,3,15
"96841",59256,1,4,15
"96842",59257,1,1,270
"96843",59257,1,2,90
"96844",59258,1,1,240
"96845",59259,1,1,620
"96846",59259,1,2,30
"96847",59260,1,1,145
"96848",59261,1,1,235
"96849",59262,1,1,545
"96850",59262,1,2,0
"96851",59262,1,3,20
"96852",59263,1,1,0
"96853",59263,1,2,180
"96854",59263,1,3,0
"96855",59263,1,4,210
"96856",59264,1,1,0
"96857",59265,1,1,140
"96858",59266,1,1,0
"96859",59266,1,2,270
"96860",59267,1,1,220
"96861",59268,1,1,245
"96862",59268,1,2,120
"96863",59269,1,1,25
"96864",59269,1,2,0
"96865",59269,1,3,255
"96866",59270,1,1,120
"96867",59270,1,2,170
"96868",59271,1,1,110
"96869",59271,1,2,170
"96870",59271,1,3,15
"96871",59272,1,1,100
"96872",59272,1,2,220
"96873",59273,1,1,140
"96874",59274,1,1,345
"96875",59274,1,2,90
"96876",59274,1,3,300
"96877",59275,1,1,60
"96878",59275,1,2,200
"96879",59275,1,3,0
"96880",59276,1,1,0
"96881",59276,1,2,390
"96882",59276,1,3,30
"96883",59277,1,1,165
"96884",59278,1,1,480
"96885",59278,1,2,100
"96886",59278,1,3,0
"96887",59279,1,1,0
"96888",59279,1,2,230
"96889",59279,1,3,0
"96890",59280,1,1,0
"96891",59280,1,2,195
"96892",59280,1,3,10
"96893",59280,1,4,40
"96894",59280,1,5,0
"96895",59281,1,1,250
"96896",59281,1,2,120
"96897",59281,1,3,0
"96898",59281,1,4,130
"96899",59283,1,1,120
"96900",59284,1,1,420
"96901",59284,1,2,420
"96902",59284,1,3,120
"96903",59285,1,1,145
"96904",59285,1,2,180
"96905",59285,1,3,45
"96906",59285,1,4,60
"96907",59287,1,1,310
"96908",59287,1,2,20
"96909",59287,1,3,10
"96910",59288,1,1,0
"96911",59288,1,2,570
"96912",59288,1,3,0
"96913",59288,1,4,30
"96914",59288,1,5,140
"96915",59289,1,1,450
"96916",59290,1,1,90
"96917",59292,1,1,270
"96918",59292,1,2,0
"96919",59293,1,1,450
"96920",59294,1,1,250
"96921",59294,1,2,60
"96922",59295,1,1,270
"96923",59295,1,2,100
"96924",59295,1,3,10
"96925",59295,1,4,0
"96926",59296,1,1,30
"96927",59296,1,2,0
"96928",59296,1,3,90
"96929",59296,1,4,60
"96930",59297,1,1,210
"96931",59297,1,2,25
"96932",59297,1,3,20
"96933",59297,1,4,0
"96934",59298,1,1,215
"96935",59299,1,1,180
"96936",59299,1,2,120
"96937",59300,1,1,0
"96938",59300,1,2,450
"96939",59301,1,1,360
"96940",59301,1,2,60
"96941",59303,1,1,60
"96942",59303,1,2,240
"96943",59303,2,1,330
"96944",59304,1,1,0
"96945",59304,1,2,250
"96946",59305,1,1,135
"96947",59305,1,2,300
"96948",59306,1,1,160
"96949",59306,1,2,0
"96950",59306,1,3,20
"96951",59306,1,4,200
"96952",59307,1,1,90
"96953",59307,1,2,30
"96954",59307,1,3,0
"96955",59307,1,4,240
"96956",59308,1,1,120
"96957",59308,1,2,240
"96958",59308,1,3,60
"96959",59309,1,1,0
"96960",59309,1,2,350
"96961",59310,1,1,140
"96962",59310,1,2,20
"96963",59311,1,1,20
"96964",59312,1,1,30
"96965",59312,1,2,45
"96966",59312,1,3,180
"96967",59312,1,4,0
"96968",59312,1,5,0
"96969",59313,1,1,260
"96970",59313,1,2,420
"96971",59313,1,3,0
"96972",59314,1,1,0
"96973",59314,1,2,360
"96974",59315,1,1,240
"96975",59315,1,2,240
"96976",59315,1,3,0
"96977",59315,1,4,120
"96978",59315,1,5,240
"96979",59316,1,1,25
"96980",59316,1,2,140
"96981",59316,1,3,260
"96982",59317,1,1,265
"96983",59319,1,1,120
"96984",59320,1,1,0
"96985",59320,1,2,130
"96986",59320,1,3,30
"96987",59320,1,4,0
"96988",59321,1,1,0
"96989",59321,1,2,370
"96990",59321,1,3,0
"96991",59321,1,4,90
"96992",59321,1,5,50
"96993",59323,1,1,60
"96994",59323,1,2,480
"96995",59324,1,1,300
"96996",59325,1,1,0
"96997",59325,1,2,60
"96998",59325,1,3,120
"96999",59327,1,1,180
"97000",59328,1,1,90
"97001",59328,1,2,240
"97002",59330,1,1,0
"97003",59330,1,2,30
"97004",59331,1,1,0
"97005",59331,1,2,240
"97006",59331,1,3,60
"97007",59332,1,1,0
"97008",59332,1,2,120
"97009",59332,1,3,60
"97010",59334,1,1,250
"97011",59335,1,1,195
"97012",59335,1,2,200
"97013",59336,1,1,120
"97014",59337,1,1,60
"97015",59337,1,2,95
"97016",59337,1,3,0
"97017",59338,1,1,270
"97018",59338,1,2,265
"97019",59338,1,3,55
"97020",59339,1,1,60
"97021",59339,1,2,260
"97022",59339,1,3,90
"97023",59340,1,1,60
"97024",59340,1,2,0
"97025",59340,1,3,0
"97026",59341,1,1,210
"97027",59341,1,2,120
"97028",59342,1,1,270
"97029",59342,1,2,75
"97030",59343,1,1,0
"97031",59343,1,2,140
"97032",59344,1,1,330
"97033",59344,1,2,0
"97034",59344,1,3,0
"97035",59346,1,1,0
"97036",59346,1,2,170
"97037",59347,1,1,458
"97038",59347,1,2,0
"97039",59347,1,3,0
"97040",59347,1,4,0
"97041",59348,1,1,330
"97042",59348,1,2,140
"97043",59349,1,1,205
"97044",59349,1,2,180
"97045",59349,1,3,120
"97046",59349,1,4,360
"97047",59350,1,1,150
"97048",59350,1,2,150
"97049",59350,1,3,30
"97050",59350,1,4,150
"97051",59350,1,5,90
"97052",59352,1,1,0
"97053",59354,1,1,330
"97054",59354,1,2,0
"97055",59354,1,3,20
"97056",59354,1,4,0
"97057",59354,1,5,60
"97058",59355,1,1,240
"97059",59356,1,1,0
"97060",59356,1,2,420
"97061",59357,1,1,20
"97062",59357,1,2,50
"97063",59357,1,6,210
"97064",59358,1,1,135
"97065",59358,1,2,170
"97066",59358,1,3,100
"97067",59358,1,4,215
"97068",59359,1,1,135
"97069",59360,1,1,120
"97070",59360,1,2,180
"97071",59360,1,3,30
"97072",59361,1,1,0
"97073",59361,1,2,200
"97074",59362,1,1,0
"97075",59362,1,2,155
"97076",59362,1,3,0
"97077",59362,1,4,60
"97078",59363,1,1,140
"97079",59363,1,2,0
"97080",59363,1,3,80
"97081",59363,1,4,0
"97082",59363,1,5,0
"97083",59363,1,6,70
"97084",59364,1,1,180
"97085",59364,1,2,0
"97086",59366,1,1,0
"97087",59366,1,2,0
"97088",59366,1,3,0
"97089",59367,1,1,30
"97090",59368,1,1,130
"97091",59368,1,2,615
"97092",59368,1,3,250
"97093",59369,1,1,60
"97094",59370,1,1,400
"97095",59371,1,1,420
"97096",59371,1,2,0
"97097",59371,1,3,0
"97098",59372,1,1,500
"97099",59372,1,2,205
"97100",59373,1,1,60
"97101",59373,1,2,60
"97102",59374,1,1,320
"97103",59374,1,2,40
"97104",59374,1,3,0
"97105",59375,1,1,450
"97106",59376,1,1,190
"97107",59377,1,1,60
"97108",59377,1,2,60
"97109",59377,1,4,510
"97110",59378,1,1,0
"97111",59378,1,2,480
"97112",59378,1,3,0
"97113",59379,1,1,60
"97114",59380,1,1,320
"97115",59381,1,1,90
"97116",59383,1,1,100
"97117",59383,1,2,60
"97118",59384,1,1,385
"97119",59384,1,2,30
"97120",59384,1,3,0
"97121",59385,1,1,300
"97122",59385,1,2,60
"97123",59388,1,1,30
"97124",59388,1,2,120
"97125",59390,1,1,0
"97126",59390,1,2,810
"97127",59391,1,1,0
"97128",59391,1,2,300
"97129",59391,1,3,120
"97130",59392,1,1,30
"97131",59392,1,2,360
"97132",59392,1,3,240
"97133",59392,1,4,0
"97134",59393,1,1,120
"97135",59393,1,2,125
"97136",59395,1,1,0
"97137",59395,1,2,135
"97138",59395,1,3,90
"97139",59395,1,4,0
"97140",59396,1,1,0
"97141",59396,1,2,110
"97142",59396,1,3,5
"97143",59397,1,1,60
"97144",59397,1,2,120
"97145",59398,1,1,80
"97146",59399,1,1,330
"97147",59400,1,1,0
"97148",59400,1,2,480
"97149",59401,1,1,45
"97150",59401,1,2,0
"97151",59402,1,1,240
"97152",59402,1,2,30
"97153",59402,1,4,120
"97154",59403,1,1,180
"97155",59403,1,2,480
"97156",59404,1,1,210
"97157",59405,1,1,500
"97158",59405,1,2,0
"97159",59406,1,1,0
"97160",59406,1,2,180
"97161",59407,1,1,0
"97162",59407,1,2,20
"97163",59407,1,3,210
"97164",59407,1,4,190
"97165",59408,1,1,0
"97166",59408,1,2,577
"97167",59408,1,3,0
"97168",59408,1,4,0
"97169",59409,1,1,120
"97170",59410,1,1,0
"97171",59410,1,2,120
"97172",59411,1,1,158
"97173",59412,1,1,75
"97174",59412,1,2,60
"97175",59413,1,1,0
"97176",59413,1,2,360
"97177",59413,1,3,30
"97178",59415,1,1,240
"97179",59415,1,2,60
"97180",59416,1,1,300
"97181",59416,1,2,10
"97182",59416,1,3,25
"97183",59417,1,1,0
"97184",59417,1,2,210
"97185",59418,1,1,10
"97186",59418,1,2,155
"97187",59419,1,1,0
"97188",59419,1,2,420
"97189",59419,1,3,0
"97190",59420,1,1,10
"97191",59420,1,2,210
"97192",59422,1,1,50
"97193",59422,1,2,20
"97194",59423,1,1,150
"97195",59423,1,2,330
"97196",59423,1,3,0
"97197",59423,1,4,150
"97198",59423,1,5,30
"97199",59424,1,1,160
"97200",59426,1,1,65
"97201",59426,1,2,0
"97202",59426,1,3,95
"97203",59426,1,4,0
"97204",59428,1,1,0
"97205",59428,1,2,295
"97206",59428,1,3,25
"97207",59429,1,1,35
"97208",59429,1,2,520
"97209",59429,1,3,0
"97210",59430,1,1,70
"97211",59430,1,2,70
"97212",59430,1,3,90
"97213",59430,1,4,480
"97214",59431,1,1,0
"97215",59431,1,2,540
"97216",59432,1,1,120
"97217",59432,1,2,90
"97218",59433,1,1,58
"97219",59434,1,1,240
"97220",59434,1,2,100
"97221",59435,1,1,120
"97222",59435,1,2,20
"97223",59436,1,1,265
"97224",59436,1,2,90
"97225",59437,1,1,300
"97226",59437,1,2,225
"97227",59437,1,3,0
"97228",59438,1,1,150
"97229",59439,1,1,0
"97230",59439,1,2,300
"97231",59441,1,1,60
"97232",59441,1,2,240
"97233",59442,1,1,60
"97234",59442,1,2,0
"97235",59442,1,3,160
"97236",59442,1,4,30
"97237",59442,1,5,0
"97238",59442,1,6,10
"97239",59443,1,1,360
"97240",59443,1,2,180
"97241",59445,1,1,0
"97242",59445,1,2,260
"97243",59445,1,3,0
"97244",59445,1,4,30
"97245",59445,1,5,0
"97246",59446,1,1,180
"97247",59446,1,3,480
"97248",59447,1,1,0
"97249",59447,1,2,180
"97250",59448,1,1,130
"97251",59448,1,2,100
"97252",59448,1,3,20
"97253",59449,1,1,150
"97254",59449,1,2,25
"97255",59450,1,1,30
"97256",59450,1,2,195
"97257",59450,1,3,50
"97258",59450,1,4,50
"97259",59451,1,1,175
"97260",59453,1,1,0
"97261",59453,1,2,0
"97262",59453,1,3,180
"97263",59455,1,1,390
"97264",59455,1,2,360
"97265",59456,1,1,10
"97266",59456,1,2,255
"97267",59456,1,3,0
"97268",59456,1,4,100
"97269",59456,1,5,40
"97270",59457,1,1,150
"97271",59457,1,2,0
"97272",59457,1,3,180
"97273",59458,1,1,60
"97274",59458,1,2,180
"97275",59459,1,1,165
"97276",59460,1,1,120
"97277",59460,1,2,160
"97278",59460,1,3,60
"97279",59460,1,4,30
"97280",59461,1,1,360
"97281",59462,1,1,40
"97282",59462,1,2,70
"97283",59464,1,1,0
"97284",59464,1,2,690
"97285",59465,1,1,0
"97286",59465,1,2,180
"97287",59466,1,1,360
"97288",59467,1,1,330
"97289",59467,1,2,0
"97290",59468,1,1,180
"97291",59468,1,2,120
"97292",59468,1,3,0
"97293",59469,1,1,120
"97294",59470,1,1,250
"97295",59470,1,2,0
"97296",59470,1,3,0
"97297",59470,1,5,270
"97298",59470,1,6,90
"97299",59470,1,7,30
"97300",59470,1,8,0
"97301",59470,1,9,0
"97302",59471,1,1,120
"97303",59473,1,1,375
