"","vivienda","hogar","tipo_ocupacion","subsidio","lavadora","secadora","nevera","licuadora","plancha","estufa","horno","lava_platos","aspiradora","automovil","motocicleta","servicio_dom"
"394",1670,1,5,1,1,0,0,0,0,1,0,0,0,0,0,0
"395",1673,1,3,0,1,0,1,1,0,1,0,0,0,0,1,0
"396",1675,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0
"397",1676,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0
"398",1677,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
"399",1680,1,4,0,1,0,1,1,1,1,1,0,0,0,1,0
"400",1682,1,3,1,1,0,1,1,1,1,0,0,0,0,0,0
"401",1685,1,3,0,0,0,1,1,0,1,1,0,0,0,0,0
"402",1688,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
"403",1689,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0
"404",1690,1,2,0,1,0,1,1,1,1,1,0,0,1,0,0
"405",1695,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0
"406",1698,1,4,0,0,0,1,1,1,1,0,0,0,0,0,0
"407",1699,1,3,0,0,0,1,1,0,1,0,0,0,0,1,0
"408",1703,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0
"409",1704,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"410",1705,1,3,0,0,0,1,0,0,1,0,0,0,0,0,0
"411",1711,1,5,1,1,1,1,1,0,1,1,0,0,1,0,0
"412",1719,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0
"413",1720,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0
"414",1726,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"415",1729,1,3,0,1,0,1,1,1,0,0,0,0,0,0,0
"416",1731,1,4,0,1,0,1,1,0,1,0,0,0,0,0,0
"417",1732,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0
"418",1736,1,3,0,0,0,0,1,1,1,0,0,0,0,0,0
"419",1740,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0
"420",1742,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
"421",1745,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0
"422",1749,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"423",1750,1,3,0,1,0,1,0,0,1,0,0,0,0,0,0
"424",1751,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0
"425",1752,1,3,1,1,0,1,0,0,1,0,0,0,0,0,0
"426",1753,1,3,1,0,0,0,1,0,1,0,0,0,0,0,0
"427",1768,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0
"428",1771,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0
"429",1773,1,3,0,0,0,1,1,0,1,0,0,0,0,1,0
"430",1774,1,5,0,1,1,1,1,1,1,0,0,0,0,1,0
"431",1775,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
"432",1776,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0
"433",1777,1,3,0,0,0,0,0,1,1,0,0,0,0,0,0
"434",1779,1,4,0,0,0,1,1,0,0,0,0,0,0,0,0
"435",1782,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0
"436",1783,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1
"437",1784,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0
"438",1785,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0
"439",1788,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0
"440",1791,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0
"441",1793,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0
"442",1795,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"443",1796,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0
"444",1798,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0
"445",1800,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0
"446",1801,1,4,0,1,1,1,1,1,1,0,0,0,0,0,0
"447",1803,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0
"448",1805,1,4,0,0,0,1,1,1,1,0,0,0,0,0,0
"449",1807,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0
"450",1810,1,4,0,0,0,1,1,0,0,0,0,0,0,0,0
"451",1812,1,3,0,1,0,1,1,1,1,0,0,0,0,1,0
"452",1814,1,3,0,0,0,1,1,0,1,0,0,0,0,1,0
"453",1815,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
"454",1816,1,3,0,0,0,1,1,0,0,0,0,0,0,0,0
"455",1817,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"456",1819,1,3,0,0,0,0,1,0,1,0,0,0,0,0,0
"457",1820,1,4,0,1,0,1,1,1,1,1,0,0,0,1,0
"458",1821,1,3,0,1,0,1,1,0,1,1,0,0,0,1,0
"459",1822,1,3,0,0,0,1,1,1,1,0,0,0,0,1,0
"460",1825,1,1,0,1,0,1,1,1,1,1,0,0,1,1,0
"461",1828,1,3,0,1,0,1,0,0,1,0,0,0,0,1,0
"462",1834,1,4,0,0,0,1,1,0,1,0,0,0,0,0,0
"463",1836,1,4,0,1,0,1,1,1,1,0,0,0,0,0,0
"464",1837,1,3,0,0,0,1,1,1,1,0,0,0,0,0,0
"465",1839,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
"466",1840,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0
"467",1841,1,3,0,0,0,1,1,0,1,0,0,0,0,0,0
"468",1846,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0
"469",1847,1,4,0,0,0,1,1,0,1,0,0,0,0,0,0
"470",1849,1,3,0,0,0,0,1,0,0,0,0,0,0,1,0
"471",1852,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0
"472",1853,1,3,0,0,0,1,1,0,0,0,0,0,0,0,0
"473",1854,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
"474",1857,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0
"475",1858,1,4,0,1,0,1,1,1,1,0,0,0,0,0,0
"476",1859,1,3,0,1,0,1,1,0,1,0,0,0,0,0,0
"477",1861,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0
"478",1862,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0
"479",1863,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0
"480",1864,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
"481",1866,1,3,0,1,1,1,1,1,1,0,0,0,0,0,0
"482",1867,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"483",1868,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"484",1870,1,4,0,0,0,1,0,0,1,0,0,0,0,1,0
"485",1873,1,2,0,1,0,1,1,1,1,1,0,0,1,0,0
"486",1874,1,3,0,0,0,1,0,0,1,0,0,0,0,1,0
"487",1877,1,3,0,0,0,1,1,1,1,0,0,0,0,0,0
"488",1878,1,5,0,0,0,1,1,0,1,0,0,0,0,0,0
"489",1880,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"490",1883,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"491",1884,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0
"492",1887,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0
"493",1890,1,3,0,1,1,1,1,1,1,0,0,0,0,0,0
"494",1891,1,2,0,1,1,1,1,1,1,1,0,0,1,0,0
"495",1895,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"496",1901,1,4,1,0,0,1,0,0,1,0,0,0,0,0,0
"497",1903,1,3,0,1,0,1,1,0,1,0,0,0,0,0,0
"498",1904,1,4,0,1,0,1,1,0,1,0,0,0,0,1,0
"499",1905,1,3,0,1,0,1,1,0,1,0,0,0,0,0,0
"500",1906,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0
"501",1907,1,2,0,1,0,1,1,1,1,1,0,0,0,0,0
"502",1908,1,2,0,1,0,1,1,1,1,1,0,1,1,0,1
"503",1909,1,4,0,0,0,1,1,0,1,0,0,0,0,1,0
"504",1911,1,3,0,1,0,1,1,1,1,1,0,0,0,1,0
"505",1912,1,2,0,1,0,1,1,1,1,1,0,0,0,0,0
"506",1913,1,3,0,1,0,1,1,0,1,0,0,0,1,0,0
"507",1918,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"508",1920,1,4,1,0,0,0,1,1,0,0,0,0,0,0,0
"509",1922,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0
"510",1926,1,3,0,1,0,1,1,0,1,0,0,0,0,1,0
"511",1927,1,3,0,1,0,1,1,1,1,1,0,0,0,1,0
"512",1929,1,3,1,1,0,1,1,0,1,0,0,0,0,0,0
"513",1931,1,3,0,0,0,1,1,0,0,0,0,0,0,0,0
"514",1932,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"515",1933,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0
"516",1934,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
"517",1936,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1
"518",1937,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
"519",1938,1,5,0,0,0,1,1,0,0,0,0,0,0,0,0
"520",1939,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0
"521",1940,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"522",1942,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"523",1944,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0
"524",1945,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0
"525",1946,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0
"526",1948,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0
"527",1949,1,3,0,1,0,1,1,1,1,0,0,0,0,1,0
"528",1951,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0
"529",1952,1,4,1,0,0,0,1,0,1,0,0,0,0,0,0
"530",1953,1,5,0,0,0,1,1,0,1,0,0,0,0,0,0
"531",1954,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0
"532",1957,1,4,0,1,0,1,1,1,1,0,0,0,0,0,0
"533",1959,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0
"534",1960,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0
"535",1961,1,3,0,1,0,1,1,1,1,0,0,0,0,0,0
"536",1964,1,3,0,0,0,0,1,0,1,0,0,0,0,0,0
"537",1965,1,3,1,0,0,1,1,0,1,0,0,0,0,1,0
"538",1966,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"539",1967,1,3,0,1,1,1,0,1,1,0,0,0,0,0,0
"540",1968,1,3,0,0,0,1,1,0,1,0,0,0,0,0,0
"541",1970,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0
"542",1971,1,4,0,0,0,0,1,0,1,0,0,0,0,0,0
"543",1972,1,3,0,1,1,1,1,1,1,1,0,0,0,1,0
"544",1973,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0
"545",1973,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"546",1975,1,3,0,0,0,1,0,0,1,1,0,0,0,0,0
"547",1976,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0
"548",1979,1,3,0,1,0,1,0,1,1,1,0,1,1,0,0
"549",1980,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"550",1983,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"551",1984,1,3,0,1,0,1,1,0,1,1,0,0,0,1,0
"552",1985,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"553",1989,1,3,0,0,0,1,1,0,1,0,0,0,0,1,0
"554",1993,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0
"555",1994,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
"556",1997,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"557",1998,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
"558",2001,1,4,0,0,0,1,1,0,0,0,0,0,0,0,0
"559",2002,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0
"560",2003,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"561",2005,1,5,0,0,0,1,1,0,1,0,0,0,0,0,0
"562",2008,1,3,0,0,0,0,1,0,1,0,0,0,0,0,0
"563",2009,1,4,1,0,0,0,1,0,1,0,0,0,0,0,0
"564",2014,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0
"565",2015,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"566",2018,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0
"567",2019,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0
"568",2021,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
"569",2022,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0
"570",2029,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0
"571",2031,1,1,0,1,0,1,1,1,1,1,0,1,1,0,1
"572",2032,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0
"573",2037,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0
"574",2039,1,3,0,1,0,1,1,1,1,0,0,0,0,0,0
"575",2049,1,3,0,0,0,1,1,1,1,0,0,0,0,1,0
"576",2050,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0
"577",2051,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0
"578",2052,1,3,0,1,0,1,1,1,1,0,0,0,1,0,0
"579",2054,1,3,0,0,0,1,1,0,1,0,0,0,0,0,0
"580",2057,1,3,0,1,0,1,1,0,1,0,0,0,0,0,0
"581",2059,1,3,0,1,0,1,1,1,1,0,0,0,0,0,0
"582",2062,1,3,0,0,0,0,0,1,1,0,0,0,0,1,0
"583",2065,1,4,0,1,1,1,1,0,1,1,0,0,0,1,0
"584",2066,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1
"585",2070,1,3,0,0,0,1,0,0,1,0,0,0,0,1,0
"586",2071,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"587",2073,1,4,0,1,1,0,0,0,0,0,0,0,0,0,0
"588",2075,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0
"589",2076,1,4,0,1,0,1,1,1,1,1,0,0,0,0,0
"590",2077,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0
"591",2078,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"592",2079,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0
"593",2083,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0
"594",2087,1,2,0,1,0,1,1,1,1,1,0,0,0,1,0
"595",2089,1,3,0,0,0,1,1,0,0,0,0,0,0,0,0
"596",2091,1,3,0,0,0,1,1,1,1,0,0,0,0,0,0
"597",2094,1,2,0,1,0,1,1,1,1,0,0,0,0,0,0
"598",2096,1,5,0,1,0,1,1,1,1,0,0,0,0,1,0
"599",2097,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
"600",2100,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0
"601",2101,1,4,0,1,0,1,1,1,0,0,0,0,0,1,0
"602",2102,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0
"603",2105,1,4,0,0,0,1,1,1,1,0,0,0,0,0,0
"604",2106,1,3,0,0,0,0,1,1,1,0,0,0,0,0,0
"605",2108,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
"606",2110,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"607",2111,1,4,0,0,0,0,1,0,1,0,0,0,0,1,0
"608",2115,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"609",2116,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0
"610",2118,1,4,0,0,0,1,1,1,1,0,0,0,0,1,0
"611",2119,1,4,0,0,0,0,1,0,1,0,0,0,0,0,0
"612",2120,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0
"613",2121,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0
"614",2122,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0
"615",2124,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
"616",2127,1,4,0,1,0,1,1,1,1,0,0,0,0,0,0
"617",2129,1,5,0,0,0,1,0,0,0,0,0,0,0,1,0
"618",2130,1,3,0,1,0,1,1,1,1,1,0,0,0,0,0
"619",2131,1,3,0,0,0,0,0,1,1,0,0,0,0,0,0
"620",2135,1,3,0,0,0,1,0,0,1,0,0,0,0,0,0
"621",2138,1,3,0,0,0,1,0,1,1,0,0,0,0,0,0
"622",2141,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0
"623",2143,1,4,0,0,0,1,1,0,1,0,0,0,0,0,0
"624",2146,1,1,0,1,0,1,1,1,1,0,0,0,1,1,0
"625",2149,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
"626",2150,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0
"627",2151,1,3,0,1,0,1,1,0,1,0,0,0,0,1,0
"628",2153,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0
"629",2155,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1
"630",2156,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1
"631",2157,1,3,0,1,0,1,1,1,1,0,0,0,0,0,0
"632",2161,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0
"633",2162,1,4,0,1,0,1,1,1,1,0,0,0,0,1,0
"634",2164,1,4,0,1,0,1,1,1,1,1,0,0,0,1,0
"635",2165,1,3,0,0,0,1,1,0,1,0,0,0,0,0,0
"636",2166,1,3,0,0,0,1,1,0,0,0,0,0,0,0,0
"637",2167,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0
"638",2168,1,3,0,0,0,1,1,0,1,0,0,0,0,0,0
"639",2170,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0
"640",2171,1,3,0,0,0,0,1,0,1,0,0,0,0,0,0
"641",2172,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
"642",2175,1,4,1,0,0,0,0,0,0,0,0,0,0,1,0
"643",2180,1,3,0,0,0,1,1,1,1,0,0,0,0,0,0
"644",2183,1,1,0,1,0,1,1,1,1,0,0,0,1,1,0
"645",2186,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0
"646",2187,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0
"647",2188,1,4,1,0,0,1,1,0,1,0,0,0,0,1,0
"648",2189,1,4,0,1,0,1,1,0,1,0,0,0,0,0,0
"649",2190,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
"650",2192,1,4,0,0,0,1,1,0,1,0,0,0,0,1,0
"651",2193,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
"652",2194,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0
"653",2200,1,3,0,0,0,1,0,0,1,0,0,0,0,0,0
"654",2202,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0
"655",2205,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0
"656",2206,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"657",2208,1,3,0,0,0,0,1,0,1,0,0,0,0,0,0
"658",2210,1,3,0,1,0,1,0,1,0,0,0,0,0,1,0
"659",2213,1,3,0,0,0,1,1,1,1,0,0,0,0,0,0
"660",2218,1,3,0,1,0,1,1,0,1,0,0,0,0,1,0
"661",2219,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"662",2221,1,3,1,0,0,1,1,0,1,0,0,0,0,0,0
"663",2222,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"664",2223,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0
"665",2224,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0
"666",2225,1,3,0,1,1,1,1,0,1,0,0,0,1,0,1
"667",2228,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0
"668",2229,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0
"669",2232,1,3,0,0,0,1,0,0,1,0,0,0,0,0,0
"670",2234,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"671",2236,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0
"672",2242,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0
"673",2244,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0
"674",2249,1,3,0,1,0,0,1,1,1,0,0,0,0,1,0
"675",2250,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0
"676",2251,1,4,0,0,0,1,1,0,1,0,0,0,0,1,0
"677",2255,1,4,0,0,0,1,1,0,1,0,0,0,0,0,0
"678",2262,1,3,1,0,0,1,0,0,1,0,0,0,0,0,0
"679",2264,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"680",2269,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0
"681",2270,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0
"682",2272,1,3,1,1,0,1,1,0,1,0,0,0,0,0,0
"683",2274,1,3,0,1,0,1,1,1,1,0,0,0,0,0,0
"684",2275,1,4,1,0,0,1,1,0,1,0,0,0,0,1,0
"685",2277,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0
"686",2282,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0
"687",2284,1,5,1,0,0,1,1,1,1,0,0,0,0,0,0
"688",2287,1,3,0,0,0,1,1,0,1,1,0,0,0,0,0
"689",2288,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0
"690",2289,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1
"691",2290,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"692",2291,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0
"693",2292,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0
"694",2297,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0
"695",2298,1,3,1,1,0,1,1,1,1,0,0,0,0,1,0
"696",2301,1,3,0,1,0,1,1,1,1,0,0,0,0,0,0
"697",2304,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0
"698",2306,1,3,0,0,0,0,1,1,1,0,0,0,0,0,0
"699",2309,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0
"700",2311,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
"701",2312,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0
"702",2313,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"703",2318,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0
"704",2322,1,3,0,1,1,1,1,1,1,0,0,0,0,0,0
"705",2323,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0
"706",2326,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0
"707",2327,1,3,0,1,0,1,1,1,1,0,0,0,1,0,0
"708",2328,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0
"709",2331,1,3,0,0,0,1,1,0,1,0,0,0,0,0,0
"710",2333,1,3,0,0,0,0,1,0,1,0,0,0,0,0,0
"711",2338,1,3,0,1,1,1,0,0,1,0,0,0,0,1,0
"712",2344,1,3,0,1,1,1,1,0,1,0,0,0,0,1,0
"713",2345,1,3,0,1,0,1,1,1,1,1,0,0,0,1,0
"714",2346,1,3,1,1,0,1,1,1,1,0,0,0,0,0,0
"715",2350,1,3,1,1,0,1,1,1,1,0,0,0,0,0,0
"716",2351,1,4,0,0,0,1,1,0,0,0,0,0,0,1,0
"717",2352,1,3,0,0,0,1,1,1,1,0,0,0,0,0,0
"718",2354,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
"719",2355,1,3,0,1,0,1,1,1,1,1,0,0,1,0,0
"720",2358,1,3,0,0,0,1,1,0,1,0,0,0,0,1,0
"721",2360,1,4,0,0,0,1,1,0,1,0,0,0,0,0,0
"722",2364,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1
"723",2365,1,4,0,0,0,1,1,0,1,0,0,0,0,0,0
"724",2368,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0
"725",2369,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0
"726",2370,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0
"727",2373,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0
"728",2374,1,3,1,0,0,1,1,0,1,0,0,0,0,0,0
"729",2375,1,5,1,1,0,1,1,0,1,0,0,0,0,1,0
"730",2381,1,3,0,0,0,1,1,1,1,0,0,0,0,1,0
"731",2382,1,5,0,0,0,1,0,0,1,0,0,0,0,1,0
"732",2384,1,3,0,1,1,1,1,1,1,0,0,0,0,0,0
"733",2388,1,3,0,0,0,1,0,0,1,0,0,0,0,0,0
"734",2389,1,3,1,1,0,1,1,1,1,1,0,0,0,0,0
"735",2391,1,1,0,1,0,1,1,1,1,1,0,0,1,1,0
"736",2396,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1
"737",2397,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0
"738",2404,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0
"739",2405,1,3,0,1,1,1,1,0,1,0,0,0,0,0,0
"740",2406,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0
"741",2408,1,3,0,1,0,1,1,1,1,1,0,0,0,1,0
"742",2409,1,4,0,1,0,1,1,0,0,0,0,0,0,1,0
"743",2411,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0
"744",2413,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0
"745",2416,1,4,0,1,0,1,0,0,1,0,0,0,0,1,0
"746",2417,1,3,0,1,0,1,1,0,0,0,0,0,0,1,0
"747",2418,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0
"748",2419,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0
"749",2421,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"750",2422,1,1,0,1,0,1,1,1,1,1,0,1,1,0,1
"751",2426,1,1,0,1,0,1,1,1,1,1,0,1,1,1,0
"752",2429,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0
"753",2431,1,4,0,1,1,1,1,1,1,0,0,0,0,0,0
"754",2432,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
"755",2434,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
"756",2435,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0
"757",2437,1,3,0,1,0,1,1,1,1,0,0,0,0,0,0
"758",2439,1,3,0,1,1,1,1,0,1,1,0,0,0,0,0
"759",2444,1,5,0,1,0,1,1,0,1,1,0,0,0,1,0
"760",2445,1,3,0,1,0,1,1,1,1,1,0,0,1,0,0
"761",2446,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
"762",2449,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1
"763",2450,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0
"764",2451,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0
"765",2452,1,4,0,1,0,1,1,0,1,0,0,0,0,0,0
"766",2454,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0
"767",2456,1,1,0,1,0,1,1,0,1,0,0,0,1,1,0
"768",2457,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0
"769",2461,1,3,0,1,0,1,1,1,1,0,0,0,0,0,0
"770",2467,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0
"771",2469,1,3,0,1,0,1,1,1,1,0,0,0,0,0,0
"772",2472,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
"773",2474,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
"774",2475,1,3,0,0,0,1,1,1,1,0,0,0,0,1,0
"775",2477,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0
"776",2478,1,3,0,0,0,1,1,1,1,1,0,1,1,0,0
"777",2481,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0
"778",2484,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0
"779",2487,1,3,0,0,0,1,1,0,1,0,0,0,0,0,0
