"","vivienda","hogar","ind","jardin","tiempo_jardin","tiempo_esparcimiento_ninos"
"2896",25756,1,4,0,0,0
"2897",25797,1,5,1,0,0
"2898",25811,1,4,1,0,0
"2899",25814,1,4,0,0,0
"2900",25818,1,4,0,0,0
"2901",25818,1,5,0,0,0
"2902",25821,1,7,0,0,0
"2903",25825,1,3,1,0,0
"2904",25825,1,4,0,0,0
"2905",25854,1,2,0,0,0
"2906",25860,1,5,0,0,0
"2907",25860,1,8,0,0,0
"2908",25861,1,4,1,0,0
"2909",25864,1,4,0,0,0
"2910",25872,1,3,1,0,0
"2911",25898,1,5,0,0,0
"2912",25898,1,6,0,0,0
"2913",25901,1,3,0,0,0
"2914",25901,1,4,0,0,0
"2915",25914,1,3,1,0,0
"2916",25914,1,4,1,0,0
"2917",25916,1,4,0,0,0
"2918",25930,1,4,0,0,0
"2919",25930,1,5,0,0,0
"2920",25937,1,4,1,0,0
"2921",25962,1,3,0,0,0
"2922",25963,1,4,1,0,0
"2923",25965,1,2,1,0,0
"2924",25965,1,3,1,0,0
"2925",25968,1,5,1,0,0
"2926",25970,1,6,0,0,0
"2927",25970,1,7,0,0,0
"2928",25980,1,5,1,0,0
"2929",25984,1,6,0,0,0
"2930",25992,1,3,1,0,0
"2931",25997,1,4,0,0,22
"2932",26003,1,3,0,0,0
"2933",26006,1,6,0,0,0
"2934",26010,1,4,0,0,0
"2935",26030,1,3,0,0,0
"2936",26081,1,5,1,0,0
"2937",26103,1,4,0,0,0
"2938",26106,1,4,0,0,0
"2939",26112,1,4,0,0,0
"2940",26211,1,3,1,0,0
"2941",26219,1,5,0,0,0
"2942",26237,1,3,0,0,0
"2943",26283,1,5,1,0,0
"2944",26302,1,5,0,0,0
"2945",26306,1,3,0,0,0
"2946",26318,1,3,0,0,0
"2947",26324,1,4,0,0,0
"2948",26347,1,4,1,0,0
"2949",26356,1,4,0,0,0
"2950",26389,1,5,0,0,0
"2951",26399,1,7,0,0,0
"2952",26399,1,8,0,0,0
"2953",26452,1,3,1,0,0
"2954",26462,1,3,0,0,0
"2955",26469,1,5,0,0,0
"2956",26475,1,3,0,0,0
"2957",26508,1,3,0,0,0
"2958",26516,1,5,0,0,0
"2959",26527,1,8,0,0,0
"2960",26530,1,6,0,0,0
"2961",26578,1,3,0,0,0
"2962",26586,1,8,0,0,0
"2963",26586,1,9,1,0,0
"2964",26586,1,10,0,0,0
"2965",26588,1,3,0,0,0
"2966",26588,1,4,0,0,0
"2967",26665,1,3,0,0,0
"2968",26675,1,4,0,0,0
"2969",26705,1,5,0,0,0
"2970",26762,1,3,0,0,0
"2971",26806,1,4,0,0,0
"2972",26840,1,3,0,0,0
"2973",26897,1,5,1,7,0
"2974",27350,1,4,0,0,0
"2975",27351,1,4,0,0,0
"2976",27354,1,4,0,0,0
"2977",27356,1,4,0,0,0
"2978",27362,2,3,1,0,0
"2979",27363,1,4,1,0,0
"2980",27363,1,5,0,0,0
"2981",27370,1,4,0,0,0
"2982",27386,2,4,0,0,0
"2983",27394,1,6,0,0,0
"2984",27395,1,4,0,0,0
"2985",27399,1,4,0,0,0
"2986",27404,1,7,1,0,0
"2987",27404,1,8,1,0,0
"2988",27701,1,4,0,0,0
"2989",27703,1,3,0,0,0
"2990",27711,1,3,0,0,0
"2991",27712,1,3,0,0,0
"2992",27712,1,4,0,0,0
"2993",27732,1,2,0,0,0
"2994",27733,1,4,1,0,0
"2995",27733,1,5,0,0,0
"2996",27740,1,3,0,0,0
"2997",27743,1,2,0,0,0
"2998",27756,1,3,1,0,0
"2999",27760,1,3,0,0,0
"3000",27766,1,3,0,0,0
"3001",27767,1,4,0,0,0
"3002",27774,1,5,0,0,0
"3003",27776,1,3,0,0,0
"3004",27786,1,4,1,0,0
"3005",27788,1,3,0,0,0
"3006",27799,1,3,1,0,0
"3007",27806,1,4,0,0,0
"3008",27818,1,10,0,0,0
"3009",27837,1,2,0,0,0
"3010",27838,1,6,0,0,0
"3011",27846,1,3,0,0,0
"3012",27850,1,3,0,0,0
"3013",27855,1,4,0,0,0
"3014",27862,1,4,0,0,0
"3015",27863,1,3,0,0,0
"3016",27874,1,4,0,0,0
"3017",27877,1,5,0,0,24
"3018",27881,1,4,0,0,0
"3019",27901,1,4,0,0,0
"3020",27907,1,6,0,0,0
"3021",27925,1,4,0,0,0
"3022",27944,1,4,0,0,0
"3023",27946,1,4,0,0,0
"3024",28230,2,4,1,0,0
"3025",28244,1,3,1,0,0
"3026",28252,1,3,1,0,0
"3027",28255,1,5,0,0,0
"3028",28258,1,4,0,0,0
"3029",28265,1,3,0,0,0
"3030",28268,1,4,1,0,0
"3031",28273,1,8,1,0,0
"3032",28273,1,9,1,0,0
"3033",28277,2,3,0,0,0
"3034",28277,2,4,0,0,0
"3035",28281,1,3,0,0,0
"3036",28281,1,4,0,0,0
"3037",28286,1,5,0,0,0
"3038",28287,1,3,0,0,0
"3039",28290,1,5,1,0,0
"3040",28299,1,3,0,0,0
"3041",28299,1,5,0,0,0
"3042",28310,1,4,0,0,0
"3043",28310,1,5,0,0,0
"3044",28316,1,4,0,0,0
"3045",28320,1,7,0,0,0
"3046",28333,1,5,0,0,0
"3047",28335,1,5,0,0,0
"3048",28339,1,3,0,0,0
"3049",28343,1,4,0,0,0
"3050",28343,1,6,0,0,0
"3051",28347,1,3,0,0,0
"3052",28347,1,4,0,0,0
"3053",28348,1,2,0,0,0
"3054",28353,1,5,1,0,0
"3055",28353,1,6,0,0,0
"3056",28364,1,3,1,0,0
"3057",28381,1,3,0,0,0
"3058",28386,1,4,1,0,0
"3059",28386,1,5,1,0,0
"3060",28393,1,7,0,0,0
"3061",28399,1,4,0,0,0
"3062",28412,1,4,0,0,0
"3063",28413,1,2,1,0,23
"3064",28413,1,3,1,0,50
"3065",28413,1,4,1,0,0
"3066",28420,1,3,0,0,0
"3067",28424,1,3,0,0,0
"3068",28427,1,4,0,0,0
"3069",28429,1,9,0,0,0
"3070",28436,1,4,0,0,0
"3071",28436,1,5,0,0,0
"3072",28446,1,4,0,0,0
"3073",28449,1,3,0,0,0
"3074",28451,1,4,1,0,0
"3075",28456,1,5,0,0,0
"3076",28463,1,3,0,0,0
"3077",28466,1,5,0,0,0
"3078",28474,1,3,1,0,0
"3079",28474,1,4,0,0,0
"3080",28481,1,6,0,0,0
"3081",28482,1,5,0,0,0
"3082",28482,1,6,0,0,0
"3083",28484,1,5,0,0,0
"3084",28485,1,4,0,0,0
"3085",28497,1,9,0,0,0
"3086",28497,1,12,0,0,0
"3087",28500,1,5,1,0,0
"3088",28501,1,6,0,0,0
"3089",28509,1,3,0,0,0
"3090",28510,1,3,1,0,0
"3091",28511,1,5,0,0,0
"3092",28521,1,3,0,0,0
"3093",28521,1,4,0,0,0
"3094",28526,1,3,0,0,0
"3095",28538,1,3,0,0,0
"3096",28543,1,6,1,0,0
"3097",28550,1,2,0,0,0
"3098",28550,3,2,1,0,0
"3099",28550,4,2,0,0,0
"3100",28552,1,4,0,0,0
"3101",28561,1,3,0,0,0
"3102",28570,1,4,0,0,0
"3103",28570,1,5,0,0,0
"3104",28571,1,3,0,0,0
"3105",28574,1,4,0,0,0
"3106",28578,1,6,0,0,0
"3107",28581,1,3,0,0,0
"3108",28583,1,3,1,0,0
"3109",28593,1,4,0,0,0
"3110",28598,1,6,0,0,0
"3111",28604,1,4,0,0,0
"3112",28609,1,4,0,0,0
"3113",28615,1,5,0,0,0
"3114",28616,1,2,1,0,0
"3115",28628,1,3,0,0,0
"3116",28629,1,4,0,0,0
"3117",28629,1,5,0,0,0
"3118",28631,1,4,0,0,0
"3119",28633,1,7,0,0,0
"3120",28641,1,3,0,0,0
"3121",28641,1,4,0,0,0
"3122",28664,1,6,1,0,0
"3123",28675,1,4,0,0,0
"3124",28681,1,6,0,0,0
"3125",28681,1,7,0,0,0
"3126",28707,1,4,0,0,0
"3127",28708,1,4,0,0,0
"3128",28724,1,3,0,0,0
"3129",28738,1,4,1,0,0
"3130",28743,1,3,1,0,0
"3131",28748,1,2,0,0,0
"3132",28756,1,3,0,0,0
"3133",28756,1,4,0,0,0
"3134",28757,1,3,0,0,0
"3135",28766,1,2,0,0,0
"3136",28769,1,3,0,0,0
"3137",28812,1,5,0,0,0
"3138",28814,1,2,0,0,0
"3139",28816,1,5,0,0,0
"3140",28831,1,7,0,0,0
"3141",28835,1,5,0,0,0
"3142",28837,1,3,0,0,0
"3143",28844,1,3,0,0,0
"3144",28845,1,3,0,0,0
"3145",28847,1,3,1,0,0
"3146",28866,1,3,0,0,0
"3147",28903,1,4,0,0,0
"3148",28915,1,3,0,0,0
"3149",28916,1,5,0,0,0
"3150",28925,1,4,0,0,0
"3151",28933,1,5,1,0,0
"3152",28933,1,6,0,0,0
"3153",28937,1,3,0,0,0
"3154",28953,1,4,1,0,0
"3155",28955,1,3,0,0,0
"3156",28960,1,4,1,0,0
"3157",28964,1,5,1,0,0
"3158",28966,1,4,1,0,0
"3159",28973,1,2,1,0,0
"3160",28973,1,3,1,0,0
"3161",28975,1,3,0,0,0
"3162",28979,1,4,0,0,0
"3163",28984,1,6,0,0,0
"3164",28985,1,2,0,0,0
"3165",28986,1,3,0,0,0
"3166",28994,1,5,0,0,0
"3167",29001,1,3,0,0,0
"3168",29001,1,4,0,0,0
"3169",29023,1,3,0,0,0
"3170",29028,1,4,0,0,0
"3171",29032,1,4,0,0,0
"3172",29039,1,3,0,0,0
"3173",29044,1,4,0,0,0
"3174",29081,1,3,0,0,0
"3175",29082,1,3,0,0,0
"3176",29099,1,4,0,0,0
"3177",29104,1,5,0,0,0
"3178",29105,1,6,0,0,0
"3179",29111,1,5,0,0,0
"3180",29120,1,3,0,0,0
"3181",29121,1,3,0,0,0
"3182",29129,1,4,0,0,0
"3183",29137,1,4,1,0,0
"3184",29137,1,5,1,0,0
"3185",29145,1,2,0,0,0
"3186",29153,2,3,0,0,0
"3187",29153,4,3,0,0,0
"3188",29160,1,4,1,0,0
"3189",29162,1,4,1,0,0
"3190",29190,1,3,0,0,0
"3191",29204,1,4,0,0,0
"3192",29207,1,4,1,0,0
"3193",29212,1,6,0,0,0
"3194",29221,1,4,0,0,0
"3195",29227,1,2,0,0,0
"3196",29227,1,3,0,0,0
"3197",29228,1,4,0,0,0
"3198",29231,1,6,0,0,0
"3199",29239,1,4,1,0,0
"3200",29240,1,4,1,0,0
"3201",29245,1,5,0,0,0
"3202",29256,1,3,1,0,0
"3203",29262,1,5,1,0,0
"3204",29280,1,4,0,0,0
"3205",29290,1,3,1,0,0
"3206",29291,1,3,0,0,0
"3207",29298,1,3,0,0,0
"3208",29310,1,5,1,0,0
"3209",29312,1,5,0,0,0
"3210",29315,1,3,0,0,0
"3211",29320,1,3,0,0,0
"3212",29327,1,4,0,0,0
"3213",29337,1,3,1,4,0
"3214",29342,1,4,0,0,0
"3215",29376,1,4,0,0,0
"3216",29393,1,5,0,0,0
"3217",29397,1,3,0,0,0
"3218",29400,1,3,1,0,0
"3219",29403,1,4,1,0,0
"3220",29405,1,5,0,0,0
"3221",29406,1,5,0,0,0
"3222",29406,1,6,0,0,0
"3223",29414,1,4,0,0,0
"3224",29418,1,4,0,0,0
"3225",29418,1,5,0,0,0
"3226",29425,1,2,0,0,0
"3227",29429,1,10,0,0,0
"3228",29429,1,13,1,0,0
"3229",29429,1,14,1,0,0
"3230",29437,1,6,0,0,0
"3231",29442,1,3,0,0,0
"3232",29442,1,4,0,0,0
"3233",29457,1,3,0,0,0
"3234",29458,1,3,0,0,0
"3235",29458,1,5,0,0,0
"3236",29465,1,4,0,0,0
"3237",29469,1,3,0,0,0
"3238",29473,1,3,1,0,0
"3239",29474,1,3,0,0,0
"3240",29477,1,4,0,0,0
"3241",29490,1,4,0,0,0
"3242",29491,1,3,0,0,0
"3243",29493,1,3,0,0,0
"3244",29495,1,3,0,0,0
"3245",29503,1,5,0,0,0
"3246",29510,1,4,0,0,0
"3247",29514,1,8,0,0,0
"3248",29514,1,9,0,0,0
"3249",29515,1,4,0,0,0
"3250",29522,1,3,0,0,0
"3251",29523,1,4,1,0,0
"3252",29528,1,3,1,0,0
"3253",29542,1,4,0,0,0
"3254",29542,1,5,0,0,0
"3255",29545,1,7,0,0,0
"3256",29554,1,3,0,0,0
"3257",29562,1,3,0,0,0
"3258",29596,1,3,0,0,0
"3259",29604,1,5,0,0,0
"3260",29610,1,6,0,0,0
"3261",29618,1,3,0,0,0
"3262",29620,1,6,0,0,0
"3263",29624,1,3,0,0,0
"3264",29639,1,5,1,0,0
"3265",29653,1,4,0,0,0
"3266",29669,1,3,0,0,0
"3267",29670,1,3,0,0,0
"3268",29678,1,2,0,0,0
"3269",29688,1,4,0,0,0
"3270",29690,1,4,0,0,0
"3271",29696,1,3,0,0,0
"3272",29700,1,3,0,0,0
"3273",29722,1,6,0,0,0
"3274",29733,1,4,1,0,0
"3275",29737,1,3,0,0,0
"3276",29749,1,6,1,0,0
"3277",29771,1,5,0,0,0
"3278",29772,1,2,1,0,0
"3279",29777,1,4,0,0,0
"3280",29791,1,3,0,0,0
"3281",29799,1,3,0,0,0
"3282",29804,1,4,0,0,0
"3283",29814,1,3,0,0,0
"3284",29820,1,6,0,0,0
"3285",29844,1,4,0,0,0
"3286",29845,1,4,0,0,0
"3287",29849,1,3,0,0,0
"3288",29853,1,3,0,0,0
"3289",29858,1,4,0,0,0
"3290",29893,1,4,1,0,0
"3291",29896,1,7,0,0,0
"3292",29901,1,3,0,0,0
"3293",29903,1,2,0,0,0
"3294",29913,1,3,0,0,0
"3295",29915,1,3,0,0,0
"3296",29918,1,3,0,0,0
"3297",29928,1,4,1,0,0
"3298",29935,1,3,0,0,0
"3299",29941,1,3,0,0,0
"3300",29948,1,3,0,0,0
"3301",29961,1,4,0,0,0
"3302",29964,1,7,0,0,0
"3303",29975,1,4,0,0,0
"3304",29976,1,3,0,0,0
"3305",29983,1,2,0,0,0
"3306",29988,1,7,0,0,0
"3307",29995,1,4,0,0,0
"3308",30004,1,4,0,0,0
"3309",30014,1,4,0,0,0
"3310",30020,1,4,0,0,0
"3311",30030,1,4,0,0,0
"3312",30038,1,3,0,0,0
"3313",30041,1,4,1,0,0
"3314",30051,1,5,0,0,0
"3315",30055,1,4,0,0,0
"3316",30059,1,6,0,0,0
"3317",30059,1,7,0,0,0
"3318",30059,1,8,0,0,0
"3319",30066,1,7,1,0,0
"3320",30088,1,3,0,0,0
"3321",30090,1,7,1,0,0
"3322",30097,1,3,1,0,0
"3323",30098,1,3,0,0,0
"3324",30118,1,4,0,0,0
"3325",30147,1,3,0,0,0
"3326",30147,1,4,0,0,0
"3327",30151,1,3,0,0,0
"3328",30152,1,5,0,0,0
"3329",30155,1,3,1,0,0
"3330",30156,1,3,0,0,0
"3331",30160,1,2,0,0,0
"3332",30162,1,4,1,0,0
"3333",30171,1,5,0,0,0
"3334",30174,1,3,1,0,0
"3335",30176,1,3,0,0,0
"3336",30195,1,5,0,0,0
"3337",30197,1,4,0,0,0
"3338",30207,1,4,0,0,0
"3339",30208,1,2,0,0,0
"3340",30214,1,5,0,0,0
"3341",30215,1,3,0,0,0
"3342",30216,1,2,1,0,0
"3343",30219,1,4,1,0,0
"3344",30243,1,4,1,0,0
"3345",30247,1,3,0,0,0
"3346",30253,1,4,0,0,23
"3347",30254,1,11,1,0,0
"3348",30261,1,5,1,0,0
"3349",30276,1,6,1,0,0
"3350",30276,1,7,1,0,0
"3351",30280,1,2,1,0,0
"3352",30313,1,2,0,0,0
"3353",30322,1,3,0,0,0
"3354",30352,1,3,1,0,0
"3355",30357,1,3,1,0,0
"3356",30359,1,3,0,0,0
"3357",30360,1,5,1,0,0
"3358",30370,1,3,0,0,0
"3359",30372,1,4,0,0,0
"3360",30378,1,3,0,0,0
"3361",30380,1,2,0,0,0
"3362",30384,1,5,1,0,0
"3363",30385,1,4,1,0,0
"3364",30386,1,2,0,0,0
"3365",30401,1,3,0,0,0
"3366",30405,1,5,0,0,0
"3367",30411,1,3,0,0,0
"3368",30412,1,2,0,0,0
"3369",30455,1,3,0,0,0
"3370",30473,1,6,0,0,0
"3371",30475,1,3,0,0,0
"3372",30491,1,4,0,0,0
"3373",30491,1,5,0,0,0
"3374",30502,1,3,0,0,0
"3375",30508,1,5,0,0,0
"3376",30509,1,2,0,0,0
"3377",30513,1,2,0,0,0
"3378",30517,1,5,0,0,0
"3379",30527,1,5,0,0,0
"3380",30531,1,5,0,0,0
"3381",30538,1,5,0,0,0
"3382",30540,1,3,0,0,0
"3383",30546,1,2,0,0,0
"3384",30546,1,3,0,0,0
"3385",30549,1,3,0,0,0
"3386",30559,1,4,0,0,0
"3387",30563,1,4,0,0,0
"3388",30563,1,5,0,0,0
"3389",30568,1,4,0,0,0
"3390",30568,1,5,0,0,0
"3391",30586,1,4,0,0,0
"3392",30591,1,5,0,0,0
"3393",30593,1,5,1,0,0
"3394",30602,1,4,1,0,0
"3395",30610,1,4,0,0,0
"3396",30615,1,4,0,0,0
"3397",30616,1,4,1,0,0
"3398",30616,1,5,1,0,0
"3399",30634,1,2,0,0,0
"3400",30635,1,3,1,0,0
"3401",30656,1,2,0,0,0
"3402",30657,1,4,1,0,0
"3403",30658,1,2,1,0,0
"3404",30672,1,3,0,0,0
"3405",30682,1,5,0,0,0
"3406",30688,1,3,0,0,0
"3407",30688,1,4,0,0,0
"3408",30688,1,5,0,0,0
"3409",30690,1,5,0,0,0
"3410",30700,1,5,1,0,0
"3411",30714,1,3,0,0,0
"3412",30714,1,4,0,0,0
"3413",30741,1,4,0,0,0
"3414",30753,1,3,0,0,0
"3415",30754,1,4,0,0,0
"3416",30774,1,2,0,0,0
"3417",30785,1,4,1,0,0
"3418",30792,1,3,0,0,0
"3419",30802,1,3,0,0,0
"3420",30812,1,3,0,0,0
"3421",30821,1,5,0,0,0
"3422",30823,1,3,0,0,0
"3423",30831,1,4,0,0,0
"3424",30834,1,4,1,0,0
"3425",30857,1,4,0,0,0
"3426",30860,1,5,0,0,0
"3427",30864,1,3,0,0,0
"3428",30870,1,3,0,0,0
"3429",30870,1,4,0,0,0
"3430",30872,1,2,0,0,0
"3431",30878,1,4,0,0,0
"3432",30881,1,4,0,0,0
"3433",30896,1,2,0,0,0
"3434",30898,1,2,1,0,0
"3435",30901,1,3,0,0,0
"3436",30911,1,4,0,0,0
"3437",30913,1,5,0,0,0
"3438",30918,1,8,0,0,0
"3439",30923,1,4,0,0,0
"3440",30927,1,4,0,0,0
"3441",30943,1,3,0,0,0
"3442",30971,1,8,0,0,0
"3443",30987,1,3,0,0,0
"3444",31002,1,4,0,0,0
"3445",31014,1,4,0,0,0
"3446",31019,1,3,0,0,0
"3447",31020,1,4,1,0,0
"3448",31021,1,4,0,0,0
"3449",31042,1,5,1,0,0
"3450",31061,1,4,0,0,0
"3451",31062,1,5,0,0,0
"3452",31063,1,5,0,0,0
"3453",31069,1,4,0,0,0
"3454",31072,2,3,0,0,0
"3455",31074,1,3,0,0,0
"3456",31087,1,5,0,0,0
"3457",31093,1,5,1,0,0
"3458",31118,1,4,0,0,0
"3459",31119,1,4,0,0,0
"3460",31120,1,3,0,0,0
"3461",31122,1,3,0,0,0
"3462",31122,1,4,0,0,0
"3463",31124,1,3,0,0,0
"3464",31125,1,2,1,0,0
"3465",31131,1,8,1,0,0
"3466",31161,1,2,1,0,0
"3467",31165,1,3,0,0,0
"3468",31176,1,4,1,4,0
"3469",31179,1,2,0,0,0
"3470",31192,1,4,0,0,0
"3471",31212,1,4,0,0,0
"3472",31212,1,8,0,0,0
"3473",31213,1,2,0,0,0
"3474",31215,1,2,1,0,0
"3475",31220,1,4,0,0,0
"3476",31225,1,3,0,0,0
"3477",31228,1,3,0,0,0
"3478",31235,1,5,0,0,0
"3479",31247,1,4,0,0,0
"3480",31250,1,3,0,0,0
"3481",31252,1,3,0,0,0
"3482",31253,1,5,0,0,0
"3483",31257,1,5,0,0,0
"3484",31267,1,5,0,0,0
"3485",31272,1,3,0,0,0
"3486",31272,1,4,0,0,0
"3487",31279,1,5,0,0,0
"3488",31281,1,3,1,0,0
"3489",31296,1,4,0,0,0
"3490",31297,1,3,1,0,0
"3491",31302,1,3,0,0,0
"3492",31315,1,3,1,0,0
"3493",31320,1,5,0,0,0
"3494",31320,2,5,0,0,0
"3495",31333,1,2,0,0,0
"3496",31333,1,3,0,0,0
"3497",31335,1,3,0,0,0
"3498",31339,1,3,1,0,0
"3499",31352,1,3,0,0,0
"3500",31356,1,4,0,0,0
"3501",31359,1,4,0,0,0
"3502",31380,1,6,0,0,0
"3503",31400,1,3,0,0,0
"3504",31406,1,4,0,0,0
"3505",31414,1,3,1,0,0
"3506",31425,1,4,0,0,0
"3507",31431,1,4,0,0,0
"3508",31449,1,2,1,0,0
"3509",31450,1,3,0,0,0
"3510",31455,1,4,0,0,0
"3511",31466,1,3,0,0,0
"3512",31470,1,7,0,0,0
"3513",31473,1,3,1,0,0
"3514",31490,1,5,1,0,0
"3515",31493,1,4,0,0,0
"3516",31504,1,5,0,0,0
"3517",31510,1,3,0,0,0
"3518",31528,1,2,1,0,0
"3519",31528,1,3,0,0,0
"3520",31544,1,3,1,0,0
"3521",31546,1,5,0,0,0
"3522",31552,1,4,0,0,0
"3523",31558,2,3,0,0,0
"3524",31563,1,3,1,0,0
"3525",31569,1,3,0,0,0
"3526",31587,1,2,0,0,0
"3527",31587,1,3,0,0,0
"3528",31595,1,5,0,0,0
"3529",31613,1,3,0,0,0
"3530",31618,1,3,0,0,0
"3531",31630,1,6,0,0,0
"3532",31636,1,3,0,0,0
"3533",31638,1,3,0,0,0
"3534",31647,1,5,0,0,0
"3535",31655,1,7,1,0,0
"3536",31672,1,4,0,0,0
"3537",31677,1,3,1,0,0
"3538",31683,1,7,0,0,0
"3539",31685,1,3,1,0,0
"3540",31686,1,4,1,0,0
"3541",31690,1,4,0,0,0
"3542",31696,1,3,0,0,0
"3543",31699,1,4,0,0,0
"3544",31699,1,5,0,0,0
"3545",31704,1,4,1,0,0
"3546",31707,1,2,0,0,0
"3547",31730,1,4,1,0,0
"3548",31732,1,5,1,0,0
"3549",31738,1,4,0,0,0
"3550",31746,1,3,1,0,0
"3551",31746,1,4,0,0,0
"3552",31760,1,3,0,0,0
"3553",31775,1,3,0,0,0
"3554",31784,1,6,0,0,0
"3555",31784,1,7,0,0,0
"3556",31786,1,5,0,0,0
"3557",31794,1,3,1,0,0
"3558",31810,1,8,1,0,0
"3559",31823,1,3,1,0,0
"3560",31828,2,3,0,0,0
"3561",31829,2,2,0,0,0
"3562",31831,1,4,0,0,0
"3563",31837,1,4,0,0,0
"3564",31845,1,2,1,0,0
"3565",31850,1,3,0,0,0
"3566",31858,1,5,0,0,0
"3567",31861,1,3,0,0,0
"3568",31866,1,4,0,0,0
"3569",31879,1,2,1,0,0
"3570",31890,1,2,0,0,0
"3571",31895,1,3,1,0,0
"3572",31903,1,4,0,0,0
"3573",31907,1,3,1,0,0
"3574",31908,1,2,0,0,0
"3575",31908,1,4,0,0,0
"3576",31915,1,2,1,0,0
"3577",31915,1,3,0,0,0
"3578",31916,1,4,0,0,0
"3579",31921,1,4,1,0,0
"3580",31925,1,3,0,0,0
"3581",31928,1,4,0,0,0
"3582",31932,1,4,0,0,0
"3583",31938,1,3,0,0,0
"3584",31950,1,4,1,0,0
"3585",31963,1,8,0,0,0
"3586",31968,1,4,1,0,0
"3587",31983,1,4,0,0,0
"3588",31983,1,5,0,0,0
"3589",31987,1,3,0,0,0
"3590",31989,1,4,0,0,0
"3591",31993,1,4,0,0,0
"3592",31996,1,6,0,0,0
"3593",32005,1,3,0,0,0
"3594",32006,1,4,1,0,0
"3595",32006,1,5,0,0,0
"3596",32020,1,5,0,0,0
"3597",32021,1,3,0,0,0
"3598",32023,1,4,0,0,0
"3599",32035,1,3,0,0,0
"3600",32045,1,2,0,0,0
"3601",32047,1,3,0,0,0
"3602",32051,1,6,0,0,0
"3603",32073,1,3,0,0,0
"3604",32087,1,4,0,0,0
"3605",32088,1,3,1,0,0
"3606",32089,1,4,0,0,0
"3607",32101,1,3,0,0,0
"3608",32101,1,4,0,0,0
"3609",32105,1,4,0,0,0
"3610",32116,1,6,0,0,0
"3611",32120,1,5,0,0,0
"3612",32120,1,7,0,0,0
"3613",32131,1,4,0,0,0
"3614",32138,1,4,1,0,83
"3615",32138,1,5,0,0,83
"3616",32143,1,5,0,0,0
"3617",32147,1,3,0,0,0
"3618",32148,1,4,0,0,0
"3619",32150,1,6,1,0,0
"3620",32154,1,5,1,0,0
"3621",32161,1,5,0,0,0
"3622",32162,1,3,0,0,0
"3623",32164,1,3,0,0,0
"3624",32171,1,3,0,0,0
"3625",32177,1,3,0,0,0
"3626",32179,1,3,0,0,0
"3627",32191,1,3,0,0,0
"3628",32209,1,3,0,0,0
"3629",32212,1,5,0,0,0
"3630",32216,1,4,0,0,0
"3631",32218,1,4,0,0,0
"3632",32227,1,3,0,0,0
"3633",32230,1,3,1,0,0
"3634",32233,1,8,0,0,0
"3635",32234,1,2,0,0,0
"3636",32238,1,3,0,0,0
"3637",32238,1,4,0,0,0
"3638",32244,1,10,0,0,0
"3639",32269,1,5,0,0,0
"3640",32271,1,5,0,0,0
"3641",32286,2,8,0,0,0
"3642",32286,2,15,0,0,0
"3643",32288,1,4,0,0,0
"3644",32288,1,5,0,0,0
"3645",32293,1,2,0,0,0
"3646",32299,1,3,0,0,0
"3647",32299,1,4,0,0,0
"3648",32313,1,4,0,0,0
"3649",32315,1,4,1,0,0
"3650",32323,1,6,0,0,0
"3651",32326,1,6,0,0,0
"3652",32331,1,4,0,0,0
"3653",32331,1,5,0,0,0
"3654",32333,1,3,0,0,0
"3655",32333,1,4,0,0,0
"3656",32337,1,5,0,0,0
"3657",32342,1,4,0,0,0
"3658",32344,1,4,1,1,0
"3659",32351,1,4,0,0,0
"3660",32363,1,3,0,0,0
"3661",32363,1,4,0,0,0
"3662",32371,1,11,0,0,0
"3663",32372,1,5,0,0,0
"3664",32390,1,3,1,1,0
"3665",32400,1,3,0,0,0
"3666",32400,1,4,0,0,0
"3667",32401,1,7,1,0,0
"3668",32413,1,2,0,0,0
"3669",32416,1,4,1,0,0
"3670",32422,1,5,0,0,0
"3671",32423,1,4,0,0,0
"3672",32423,1,5,0,0,0
"3673",32424,1,8,1,0,0
"3674",32426,1,4,0,0,24
"3675",32426,1,5,0,0,0
"3676",32428,1,4,0,0,0
"3677",32429,1,2,0,0,0
"3678",32438,1,6,1,0,0
"3679",32452,1,5,0,0,0
"3680",32455,1,3,0,0,0
"3681",32456,1,6,1,0,0
"3682",32457,1,4,1,0,0
"3683",32457,1,5,1,0,0
"3684",32459,1,4,0,0,0
"3685",32462,1,4,1,0,0
"3686",32468,1,4,0,0,0
"3687",32485,1,4,0,0,0
"3688",32496,1,3,0,0,0
"3689",32497,1,6,0,0,0
"3690",32499,1,4,0,0,0
"3691",32499,1,5,0,0,0
"3692",32501,1,4,0,0,0
"3693",32503,1,3,1,0,0
"3694",32508,1,3,0,0,0
"3695",32508,1,4,0,0,0
"3696",32510,1,5,0,0,0
"3697",32517,1,2,0,0,0
"3698",32519,1,4,1,0,0
"3699",32528,1,3,0,0,0
"3700",32531,1,5,0,0,0
"3701",32556,1,2,1,2,0
"3702",32569,1,3,0,0,0
"3703",32570,1,7,0,0,0
"3704",32571,1,3,1,4,0
"3705",32575,1,5,0,0,0
"3706",32579,1,6,0,0,0
"3707",32584,1,3,0,0,0
"3708",32587,3,4,0,0,0
"3709",32590,1,6,0,0,0
"3710",32591,1,5,0,0,0
"3711",32606,1,2,1,0,0
"3712",32606,1,3,1,0,0
"3713",32607,1,3,0,0,0
"3714",32607,1,4,0,0,0
"3715",32612,1,2,0,0,0
