"","vivienda","tipo_vivienda","electricidad","acueducto","alcantarillado","recoleccion_basuras","internet","gas","mes_ref","dia_ref","cabecera","region"
"38819",61084,1,1,0,0,0,0,0,6,8,0,3
"38820",61086,1,1,1,1,1,1,0,6,8,1,3
"38821",61087,2,1,1,1,1,1,1,6,4,1,3
"38822",61088,1,1,0,0,1,0,1,6,7,0,2
"38823",61089,1,1,0,0,0,1,0,6,5,0,1
"38824",61090,2,1,1,1,1,1,1,6,5,1,3
"38825",61091,1,1,0,0,0,1,0,6,1,0,3
"38826",61092,2,1,1,1,1,0,1,6,3,1,2
"38827",61093,2,1,1,1,1,1,1,6,4,1,5
"38828",61094,1,1,0,0,1,0,0,6,5,0,2
"38829",61095,3,1,1,1,1,0,1,6,4,1,5
"38830",61096,1,1,1,1,1,0,0,6,3,1,4
"38831",61097,1,1,0,0,0,0,0,6,5,0,3
"38832",61098,1,1,1,0,1,0,1,6,7,0,2
"38833",61099,2,1,1,1,1,1,1,6,3,1,5
"38834",61100,1,1,0,0,0,0,0,6,3,0,3
"38835",61101,1,1,0,0,1,0,0,6,6,0,2
"38836",61102,2,1,1,1,1,1,1,6,6,1,2
"38837",61103,2,1,1,1,1,1,1,6,5,1,4
"38838",61104,2,1,1,1,1,1,1,6,7,1,2
"38839",61105,2,1,1,1,1,1,1,6,4,1,2
"38840",61106,2,1,1,1,1,1,1,6,4,1,1
"38841",61107,1,1,0,0,0,0,1,6,1,0,2
"38842",61108,1,1,1,1,1,1,1,6,4,1,3
"38843",61109,1,1,0,0,1,1,0,6,5,1,6
"38844",61110,1,1,1,1,1,0,1,6,3,1,2
"38845",61111,1,1,1,0,1,0,1,6,5,0,2
"38846",61112,1,1,1,1,1,1,1,6,5,1,4
"38847",61113,1,1,1,1,1,1,1,6,3,1,1
"38848",61114,2,1,1,1,1,1,1,6,3,1,2
"38849",61115,2,1,1,1,1,1,1,6,4,1,2
"38850",61116,2,1,1,1,1,1,1,6,7,1,3
"38851",61117,2,1,1,1,1,1,1,6,6,1,3
"38852",61119,1,1,1,1,1,1,1,6,4,1,5
"38853",61120,1,1,1,1,1,0,1,6,5,1,2
"38854",61121,2,1,1,1,1,1,0,6,4,1,3
"38855",61122,2,1,1,1,1,0,1,6,1,1,5
"38856",61123,1,1,1,1,1,1,1,6,8,1,1
"38857",61124,2,1,1,1,1,1,1,6,3,1,3
"38858",61125,1,1,1,1,1,1,1,6,5,1,3
"38859",61126,1,1,1,1,1,1,1,6,8,1,3
"38860",61127,2,1,1,1,1,1,1,6,5,1,3
"38861",61128,2,1,0,0,1,0,0,6,8,0,2
"38862",61129,1,1,0,0,1,1,0,6,4,0,2
"38863",61130,1,1,1,1,1,1,1,6,5,1,2
"38864",61131,1,1,1,0,1,1,1,6,3,0,2
"38865",61132,1,1,1,1,1,1,1,6,6,1,4
"38866",61134,1,1,1,1,1,1,1,6,4,1,1
"38867",61135,2,1,1,1,1,1,1,6,6,1,5
"38868",61136,1,1,0,0,0,1,0,6,4,0,3
"38869",61137,1,1,1,1,1,0,1,6,1,1,3
"38870",61138,2,1,1,1,1,1,1,6,4,1,2
"38871",61139,1,1,1,1,1,1,1,6,4,1,4
"38872",61140,2,1,1,0,1,1,1,6,8,1,6
"38873",61142,2,1,1,1,1,1,1,6,8,1,5
"38874",61144,1,1,1,0,1,1,1,6,8,0,2
"38875",61145,2,1,1,1,1,0,1,6,5,1,2
"38876",61146,2,1,1,0,1,1,1,6,3,1,6
"38877",61148,2,1,1,1,1,1,1,6,4,1,5
"38878",61149,1,1,1,0,1,1,1,6,4,0,2
"38879",61150,1,1,1,1,1,1,1,6,7,1,3
"38880",61151,1,1,1,1,1,0,1,6,8,0,2
"38881",61152,2,1,1,1,1,1,1,6,1,1,3
"38882",61153,1,1,1,1,0,1,1,6,5,1,3
"38883",61154,1,1,0,0,0,1,0,6,8,0,3
"38884",61155,1,1,0,0,1,0,0,6,3,0,2
"38885",61156,2,1,1,1,1,1,1,6,5,1,3
"38886",61157,2,1,1,1,1,1,1,6,8,1,5
"38887",61158,1,1,1,1,1,1,1,6,3,1,3
"38888",61159,2,1,1,1,1,1,1,6,3,1,2
"38889",61161,1,1,1,1,1,1,1,6,4,1,5
"38890",61163,1,1,1,1,1,1,1,6,7,1,3
"38891",61164,1,1,1,0,0,1,0,6,8,0,3
"38892",61166,1,1,1,1,1,0,1,6,8,1,2
"38893",61167,1,1,1,0,1,1,1,6,6,0,2
"38894",61168,3,1,1,1,1,0,1,6,4,1,3
"38895",61169,2,1,1,1,1,1,1,6,4,1,3
"38896",61170,2,1,1,1,1,1,1,6,1,1,2
"38897",61171,1,1,0,0,1,1,1,6,1,0,2
"38898",61172,1,1,1,1,1,1,0,6,7,0,2
"38899",61173,1,1,0,0,0,0,1,6,3,0,3
"38900",61174,1,1,0,0,1,1,1,6,1,0,2
"38901",61175,1,1,0,0,1,1,0,6,4,0,2
"38902",61176,1,1,1,1,1,1,1,6,4,1,3
"38903",61177,2,1,1,1,1,1,1,6,6,1,4
"38904",61178,2,1,1,1,1,1,1,6,8,1,5
"38905",61179,1,1,1,1,1,1,1,6,8,1,2
"38906",61181,1,1,0,0,0,0,0,6,3,0,3
"38907",61182,2,1,1,1,1,1,1,6,6,1,5
"38908",61183,1,1,0,0,1,0,0,6,7,0,2
"38909",61184,1,1,1,1,1,1,0,6,1,1,3
"38910",61185,1,1,0,0,0,0,0,6,8,0,3
"38911",61186,2,1,1,1,1,1,1,6,3,1,3
"38912",61187,1,1,0,0,1,0,0,6,4,0,2
"38913",61188,1,1,1,1,1,1,1,6,7,1,5
"38914",61189,2,1,1,1,1,1,1,6,4,1,5
"38915",61190,1,1,0,0,0,0,0,6,3,0,3
"38916",61191,1,1,1,0,1,1,1,6,7,0,4
"38917",61192,1,1,1,1,1,1,1,6,7,1,5
"38918",61193,1,1,1,0,0,0,0,6,6,0,2
"38919",61194,1,1,0,0,0,0,1,6,1,0,2
"38920",61195,1,1,1,0,1,1,1,6,8,1,2
"38921",61196,2,1,1,1,1,1,0,6,3,1,4
"38922",61197,2,1,1,0,1,1,1,6,6,1,6
"38923",61198,1,1,1,1,1,1,0,6,5,0,4
"38924",61199,2,1,1,1,1,1,1,6,3,1,5
"38925",61200,2,1,1,1,1,1,1,6,8,1,2
"38926",61201,1,1,1,1,1,1,1,6,4,0,2
"38927",61202,2,1,1,1,1,1,1,6,4,1,2
"38928",61203,2,1,1,1,1,1,1,6,7,1,5
"38929",61204,1,1,0,0,0,1,1,6,6,0,2
"38930",61205,1,1,1,1,1,1,0,6,1,1,4
"38931",61206,1,1,1,1,1,0,1,6,8,1,5
"38932",61207,1,1,1,0,1,0,0,6,8,0,2
"38933",61208,1,1,1,1,1,1,1,6,6,1,2
"38934",61209,2,1,1,1,1,1,1,6,7,1,5
"38935",61210,2,1,1,1,1,0,1,6,7,1,2
"38936",61211,2,1,1,1,1,1,1,6,6,1,5
"38937",61212,2,1,1,1,1,1,1,6,5,1,2
"38938",61213,2,1,1,1,1,1,1,6,1,1,3
"38939",61214,1,1,1,1,1,1,1,6,8,1,3
"38940",61215,2,1,1,1,1,1,1,6,8,1,5
"38941",61216,2,1,0,0,1,1,0,6,7,0,2
"38942",61217,2,1,1,0,1,1,1,6,1,0,2
"38943",61218,2,1,1,1,1,1,1,6,8,1,5
"38944",61219,2,1,1,1,1,1,1,6,1,1,5
"38945",61220,2,1,1,1,1,0,1,6,7,1,2
"38946",61222,1,1,1,0,1,0,0,6,3,0,2
"38947",61224,1,1,1,0,1,0,0,6,6,1,1
"38948",61225,1,1,1,0,0,1,0,6,5,0,3
"38949",61226,2,1,1,1,1,1,1,6,1,1,4
"38950",61227,1,1,0,0,0,0,0,6,6,0,3
"38951",61228,1,1,1,1,1,1,1,6,7,1,2
"38952",61229,1,1,0,0,0,1,0,6,1,0,3
"38953",61230,2,1,1,1,1,1,1,6,6,1,2
"38954",61231,1,1,0,0,0,1,1,6,1,0,3
"38955",61232,1,1,1,1,1,1,1,6,8,1,4
"38956",61233,1,1,1,1,1,1,1,6,4,1,2
"38957",61234,2,1,1,1,1,1,1,6,3,1,5
"38958",61236,1,1,1,1,1,1,1,6,4,1,3
"38959",61237,1,1,1,1,1,1,1,6,7,1,4
"38960",61238,1,1,0,0,1,1,0,6,8,0,2
"38961",61239,2,1,1,1,1,1,1,6,5,1,5
"38962",61240,1,1,0,0,1,0,0,6,7,1,6
"38963",61241,2,1,1,1,1,1,1,6,1,1,5
"38964",61243,1,1,1,1,1,1,1,6,6,1,2
"38965",61244,2,1,1,1,1,1,1,6,3,1,3
"38966",61246,1,1,1,0,1,1,0,6,6,0,2
"38967",61248,1,1,1,1,1,1,1,6,1,1,2
"38968",61249,1,1,1,0,0,0,0,6,3,0,1
"38969",61250,2,1,1,0,1,1,0,6,4,0,2
"38970",61251,1,1,1,0,0,0,0,6,1,0,1
"38971",61252,2,1,1,1,1,0,1,6,8,1,5
"38972",61253,1,1,1,1,1,1,1,6,5,1,1
"38973",61254,1,1,1,1,1,0,1,6,4,1,2
"38974",61255,2,1,1,1,1,0,1,6,6,0,2
"38975",61256,2,1,1,1,1,1,1,6,1,1,5
"38976",61259,1,1,0,0,0,0,0,6,5,0,3
"38977",61260,1,1,1,1,1,1,1,6,3,1,4
"38978",61261,2,1,1,1,1,1,1,6,7,1,5
"38979",61262,1,1,1,1,1,0,1,6,1,1,3
"38980",61263,2,1,1,1,1,1,1,6,1,1,3
"38981",61264,1,1,1,0,1,1,1,6,5,1,1
"38982",61265,2,1,1,0,1,0,0,6,5,0,2
"38983",61266,1,1,1,1,1,1,1,6,4,1,3
"38984",61267,1,1,1,0,0,1,0,6,6,0,2
"38985",61268,3,1,1,1,1,0,1,6,8,1,3
"38986",61269,1,1,0,0,1,1,0,6,1,0,2
"38987",61270,1,1,1,1,1,1,1,6,6,1,1
"38988",61272,1,1,1,0,0,0,0,6,1,0,1
"38989",61273,1,1,1,1,1,0,1,6,7,1,3
"38990",61274,1,1,0,0,1,1,0,6,6,0,2
"38991",61275,1,1,0,0,0,0,0,6,1,0,3
"38992",61276,3,1,1,1,1,1,1,6,8,1,2
"38993",61277,1,1,0,0,1,1,1,6,7,1,4
"38994",61278,2,1,1,1,1,1,0,6,6,1,5
"38995",61279,1,1,1,1,1,1,1,6,5,1,3
"38996",61280,2,1,1,1,1,1,1,6,4,1,5
"38997",61282,1,1,1,1,1,1,1,6,1,1,3
"38998",61283,2,1,1,1,1,1,1,6,3,1,1
"38999",61284,2,1,1,1,1,1,1,6,7,1,2
"39000",61286,1,1,1,1,1,1,0,6,3,0,2
"39001",61287,2,1,1,1,1,1,1,6,4,1,5
"39002",61288,1,1,0,0,1,1,1,6,7,1,4
"39003",61289,1,1,1,0,1,0,1,6,7,1,1
"39004",61290,1,1,0,0,0,1,1,6,4,0,2
"39005",61291,1,1,1,1,1,0,0,6,6,1,3
"39006",61292,1,1,1,1,1,1,1,6,6,1,3
"39007",61293,1,1,1,0,0,0,1,6,8,0,2
"39008",61294,2,1,1,1,1,1,1,6,7,1,4
"39009",61296,2,1,1,1,1,1,1,6,1,1,4
"39010",61297,2,1,1,1,1,0,1,6,7,1,1
"39011",61298,2,1,1,1,1,1,1,6,5,1,2
"39012",61299,1,1,0,0,1,0,0,6,5,0,2
"39013",61300,2,1,1,1,1,1,1,6,8,1,4
"39014",61301,1,1,1,1,1,1,1,6,3,1,2
"39015",61302,1,1,1,1,0,0,1,6,4,0,1
"39016",61303,1,1,1,1,1,1,1,6,4,1,2
"39017",61304,1,1,1,1,1,1,1,6,1,1,3
"39018",61305,2,1,1,1,1,1,1,6,6,1,2
"39019",61306,1,1,1,1,1,1,1,6,6,1,2
"39020",61307,2,1,1,1,1,1,1,6,7,1,5
"39021",61308,1,1,1,1,1,0,1,6,1,1,5
"39022",61309,2,1,1,1,1,0,1,6,1,1,3
"39023",61310,1,1,1,1,1,1,1,6,3,1,2
"39024",61311,1,1,0,0,0,1,1,6,8,0,2
"39025",61312,2,1,1,1,1,1,1,6,5,1,3
"39026",61313,2,1,1,1,1,1,1,6,4,1,2
"39027",61314,1,1,1,1,0,1,0,6,3,0,2
"39028",61315,1,1,1,1,1,1,1,6,7,1,2
"39029",61316,1,1,1,1,1,1,1,6,7,1,2
"39030",61318,1,1,0,0,1,0,0,6,8,0,2
"39031",61319,1,1,0,0,0,1,0,6,1,0,3
"39032",61320,2,1,1,1,1,1,1,6,1,1,5
"39033",61321,3,1,1,1,1,0,0,6,6,1,3
"39034",61322,1,1,1,1,1,1,1,6,7,1,5
"39035",61323,1,1,1,1,1,0,1,6,8,1,2
"39036",61324,2,1,1,0,1,0,1,6,6,1,1
"39037",61325,1,1,1,1,1,1,1,6,4,1,5
"39038",61326,3,1,1,1,1,1,0,6,5,1,3
"39039",61327,2,1,1,1,1,1,1,6,1,1,2
"39040",61328,1,1,1,1,1,0,1,6,1,1,2
"39041",61329,1,1,0,0,0,0,0,6,8,0,3
"39042",61331,1,1,1,1,1,1,0,6,3,0,2
"39043",61332,2,1,1,1,1,1,1,6,6,1,3
"39044",61333,1,1,1,1,1,1,1,6,3,1,2
"39045",61334,1,1,1,1,1,1,1,6,1,1,2
"39046",61335,1,1,1,1,1,1,1,6,7,1,5
"39047",61336,1,1,0,0,1,0,0,6,7,0,2
"39048",61337,3,1,1,1,1,1,1,6,8,1,5
"39049",61338,1,1,1,1,1,1,0,6,1,0,2
"39050",61339,2,1,1,1,1,1,1,6,6,1,4
"39051",61340,1,0,0,0,0,0,0,6,7,0,3
"39052",61342,2,1,1,1,1,1,1,6,1,1,5
"39053",61343,1,1,1,1,1,1,1,6,1,1,2
"39054",61344,2,1,1,1,1,1,1,6,3,1,5
"39055",61345,1,1,0,0,0,1,0,6,7,0,3
"39056",61346,1,1,0,0,0,1,0,6,4,0,3
"39057",61347,1,1,1,0,0,0,0,6,8,0,3
"39058",61348,1,1,0,0,0,1,0,6,6,0,3
"39059",61349,2,1,1,1,1,1,1,6,5,1,1
"39060",61350,2,1,1,1,1,1,1,6,8,1,2
"39061",61351,1,1,1,1,1,1,1,6,7,1,1
"39062",61352,1,1,1,0,1,0,0,6,8,0,4
"39063",61353,2,1,1,1,1,1,0,6,4,0,2
"39064",61354,1,1,0,0,1,0,0,6,1,0,2
"39065",61355,3,1,1,1,1,0,1,6,7,1,5
"39066",61356,1,1,1,1,1,1,0,6,8,0,2
"39067",61357,2,1,1,1,1,0,1,6,6,1,3
"39068",61358,1,1,1,1,1,1,1,6,1,1,5
"39069",61360,2,1,1,1,1,1,1,6,3,1,5
"39070",61361,1,1,1,1,1,0,1,6,8,1,2
"39071",61362,1,1,1,1,1,1,1,6,6,1,1
"39072",61363,2,1,1,1,1,1,1,6,5,1,1
"39073",61364,3,1,1,1,1,0,1,6,3,1,2
"39074",61365,2,1,1,1,1,1,1,6,1,1,5
"39075",61366,1,1,1,1,1,1,1,6,6,1,3
"39076",61367,1,1,1,1,1,1,1,6,4,1,3
"39077",61369,2,1,1,1,1,1,1,6,6,1,1
"39078",61370,1,1,1,1,0,1,0,6,4,0,2
"39079",61371,1,1,1,1,1,1,1,6,7,1,4
"39080",61372,1,1,1,1,1,1,1,6,1,1,5
"39081",61373,2,1,1,1,1,1,1,6,8,1,5
"39082",61375,1,1,1,1,1,0,0,6,1,0,4
"39083",61376,1,1,1,0,0,0,0,6,4,0,1
"39084",61377,2,1,1,1,1,1,0,6,3,1,4
"39085",61378,1,1,0,0,0,0,0,6,6,0,3
"39086",61379,1,1,1,1,1,1,1,6,1,1,2
"39087",61381,2,1,1,1,1,1,1,6,7,1,2
"39088",61382,2,1,1,1,1,1,1,6,5,1,5
"39089",61383,1,1,1,1,1,1,0,6,8,1,4
"39090",61384,2,1,1,1,1,1,1,6,4,1,5
"39091",61385,1,1,1,1,0,0,0,6,6,0,2
"39092",61386,2,1,1,1,1,0,1,6,1,1,2
"39093",61387,1,1,0,0,1,1,0,6,6,1,6
"39094",61388,1,1,0,0,0,0,1,6,6,0,3
"39095",61391,2,1,1,1,1,0,1,6,1,1,5
"39096",61392,2,1,1,1,1,1,1,6,6,1,5
"39097",61393,1,1,0,0,0,0,1,6,7,0,3
"39098",61394,2,1,1,1,1,1,1,6,1,1,5
"39099",61395,2,1,1,1,1,0,1,6,5,1,1
"39100",61396,2,1,1,1,1,1,1,6,8,1,5
"39101",61397,2,1,1,1,1,1,1,6,5,1,3
"39102",61399,1,1,1,1,1,1,1,6,3,1,5
"39103",61400,2,1,1,1,1,1,1,6,5,1,5
"39104",61401,2,1,1,1,1,1,1,6,6,1,1
"39105",61402,2,1,1,1,1,1,1,6,7,1,5
"39106",61403,1,1,0,0,0,0,0,6,7,0,3
"39107",61405,2,1,1,1,1,1,1,6,1,1,5
"39108",61406,2,1,1,1,1,1,1,6,6,1,3
"39109",61407,1,1,1,1,1,1,1,6,5,1,4
"39110",61409,1,1,1,1,1,1,1,6,8,1,5
"39111",61410,2,1,1,1,1,1,1,5,7,1,2
"39112",61411,2,1,1,1,1,1,1,6,6,1,5
"39113",61412,1,1,1,1,0,0,0,6,8,0,2
"39114",61414,2,1,1,1,1,1,1,6,6,1,2
"39115",61415,1,1,1,1,0,0,0,6,5,0,2
"39116",61417,2,1,1,1,1,0,1,6,3,1,1
"39117",61418,2,1,1,1,1,1,1,6,1,1,5
"39118",61420,1,1,1,0,1,1,1,6,4,1,1
"39119",61421,1,1,0,0,1,1,0,6,6,1,6
"39120",61423,1,1,1,1,1,1,1,6,4,1,1
"39121",61424,2,1,1,1,1,0,1,6,8,1,5
"39122",61425,1,1,1,1,1,1,1,6,6,1,1
"39123",61426,2,1,1,0,1,0,0,6,7,1,1
"39124",61429,1,1,1,1,1,0,1,6,5,1,2
"39125",61430,2,1,1,1,1,1,0,6,4,1,4
"39126",61431,2,1,1,1,1,1,1,6,6,1,1
"39127",61433,1,1,1,1,1,0,0,6,4,0,2
"39128",61434,1,1,1,1,1,1,1,6,7,1,3
"39129",61435,2,1,1,1,1,1,1,6,4,1,4
"39130",61436,2,1,1,1,1,1,1,6,1,1,1
"39131",61437,1,1,0,0,0,1,0,6,7,0,3
"39132",61438,1,1,1,0,0,0,0,6,8,0,2
"39133",61439,1,1,1,1,1,0,0,6,6,1,4
"39134",61440,3,1,1,1,1,0,0,6,7,1,3
"39135",61441,2,1,1,1,1,1,1,5,1,1,2
"39136",61442,2,1,1,1,1,1,1,6,1,1,4
"39137",61443,1,1,1,1,1,1,1,6,6,1,2
"39138",61444,1,1,1,1,1,1,1,6,6,1,3
"39139",61445,1,1,1,1,1,1,1,6,5,1,1
"39140",61446,2,1,1,1,1,1,1,6,8,1,2
"39141",61448,1,1,1,0,1,0,0,6,4,1,1
"39142",61449,1,1,1,1,1,1,1,6,7,0,2
"39143",61450,1,1,0,0,0,0,0,6,5,0,3
"39144",61451,1,1,0,0,0,0,0,6,8,0,2
"39145",61452,2,1,1,1,1,1,0,6,8,1,5
"39146",61454,2,1,1,1,1,1,1,6,8,1,5
"39147",61455,1,1,1,1,1,1,1,6,7,1,3
"39148",61456,1,1,1,1,1,1,1,6,7,1,2
"39149",61457,1,1,1,1,1,1,1,6,6,1,2
"39150",61458,1,1,1,1,1,0,0,6,6,1,4
"39151",61459,2,1,1,1,1,0,1,6,5,1,3
"39152",61460,2,1,1,1,1,1,1,6,7,1,5
"39153",61461,2,1,1,1,1,0,0,6,7,1,4
"39154",61463,2,1,1,1,1,0,1,6,5,1,1
"39155",61464,1,1,1,1,1,1,1,6,4,1,4
"39156",61465,2,1,1,1,1,1,1,6,7,1,1
"39157",61467,3,1,1,1,1,1,1,6,5,1,5
"39158",61468,1,1,1,1,1,1,0,6,8,0,4
"39159",61469,2,1,1,1,1,1,1,6,4,1,1
"39160",61470,1,1,1,1,1,1,1,6,6,1,1
"39161",61471,2,1,0,0,1,0,0,6,1,0,2
"39162",61472,2,1,1,1,1,1,1,6,6,1,5
"39163",61473,2,1,1,1,1,1,1,6,5,1,3
"39164",61475,1,1,0,0,1,1,1,6,7,1,4
"39165",61476,1,1,1,1,1,1,1,6,4,1,2
"39166",61477,2,1,1,1,1,1,1,6,7,1,3
"39167",61480,1,1,1,1,1,1,1,6,7,1,5
"39168",61481,2,1,1,1,1,1,1,6,8,1,5
"39169",61483,2,1,1,1,1,1,1,6,5,1,5
"39170",61484,1,1,1,1,1,1,1,6,6,1,4
"39171",61485,1,1,1,1,1,1,1,6,4,1,2
"39172",61486,2,1,1,1,1,1,0,6,1,1,4
"39173",61488,1,1,1,0,0,0,0,6,7,0,1
"39174",61489,1,1,0,0,0,1,0,6,4,1,3
"39175",61490,1,1,1,0,1,0,1,6,7,1,1
"39176",61492,2,1,1,1,1,0,1,6,5,1,3
"39177",61493,2,1,1,1,1,1,1,6,5,0,2
"39178",61494,2,1,1,1,1,1,1,6,7,1,3
"39179",61495,1,1,1,1,1,1,1,6,6,1,1
"39180",61496,1,1,0,0,0,0,0,6,1,0,3
"39181",61497,1,1,1,1,1,1,1,6,5,1,5
"39182",61498,1,1,1,1,1,0,1,6,6,1,4
"39183",61499,1,1,1,1,1,1,0,6,7,0,4
"39184",61502,1,1,1,1,1,0,1,6,6,1,2
"39185",61503,2,1,1,1,1,1,0,6,1,1,1
"39186",61505,2,1,1,1,1,0,1,6,7,1,1
"39187",61507,2,1,1,0,1,1,1,6,4,1,6
"39188",61509,1,1,1,1,1,1,1,6,6,1,4
"39189",61510,1,1,1,1,1,1,1,6,3,1,5
"39190",61511,1,1,1,1,1,1,1,6,5,1,1
"39191",61512,1,1,1,1,1,0,1,6,7,1,5
"39192",61513,2,1,0,0,1,1,0,6,7,1,6
"39193",61514,2,1,1,1,1,1,1,6,6,1,5
"39194",61515,1,1,1,0,1,0,0,6,6,0,4
"39195",61516,1,1,1,1,1,1,0,6,5,1,4
"39196",61517,1,1,0,0,1,1,0,6,5,1,6
"39197",61518,2,1,1,1,1,1,1,6,4,1,3
"39198",61519,2,1,1,1,1,1,1,6,1,1,5
"39199",61520,1,1,0,0,0,0,1,6,7,0,3
"39200",61521,2,1,1,1,1,0,1,6,7,1,1
"39201",61522,2,1,1,1,1,0,1,6,6,1,1
"39202",61523,2,1,1,1,1,0,1,6,3,1,3
"39203",61524,1,1,0,0,1,0,0,6,7,0,2
"39204",61525,2,1,1,1,1,0,0,6,7,1,3
"39205",61526,2,1,1,1,1,1,1,6,5,1,2
"39206",61527,2,1,1,1,1,1,1,6,5,1,5
"39207",61528,3,1,1,1,1,0,1,6,4,1,5
"39208",61530,2,1,1,1,1,1,1,6,3,1,2
"39209",61531,1,1,1,1,1,1,0,6,6,1,3
"39210",61532,2,1,1,1,1,1,1,6,7,1,2
"39211",61534,2,1,1,1,1,1,1,6,5,1,2
"39212",61535,2,1,1,1,1,1,1,6,6,1,2
"39213",61537,1,1,0,0,0,0,0,6,5,0,3
"39214",61538,1,1,0,0,1,0,1,6,1,1,4
"39215",61539,2,1,1,1,1,0,1,6,4,1,5
"39216",61540,2,1,1,1,1,1,1,6,7,1,2
"39217",61541,2,1,1,1,1,1,1,6,7,1,3
"39218",61542,2,1,1,1,1,1,1,6,1,1,1
"39219",61543,1,1,1,1,1,1,1,6,7,1,2
"39220",61544,2,1,1,1,0,0,0,6,4,0,2
"39221",61545,2,1,1,1,1,1,1,6,7,1,1
"39222",61546,2,1,1,1,1,1,1,6,6,1,2
"39223",61547,1,1,1,1,1,1,1,6,6,1,2
"39224",61548,3,1,1,1,1,1,1,6,4,1,2
"39225",61549,2,1,1,1,1,1,1,6,5,1,5
"39226",61550,1,1,1,1,1,1,1,6,6,1,1
"39227",61552,2,1,1,1,1,1,1,6,7,1,5
"39228",61553,1,1,1,1,1,1,1,6,5,1,1
"39229",61554,2,1,1,1,1,1,1,6,1,1,5
"39230",61555,1,1,1,0,1,0,0,6,1,0,2
"39231",61556,1,1,0,0,0,0,0,6,6,0,3
"39232",61557,1,1,1,1,1,0,1,6,7,1,1
"39233",61558,1,1,0,0,0,0,0,6,5,1,3
"39234",61559,2,1,1,1,1,1,1,6,4,1,5
"39235",61560,1,1,1,1,1,0,1,6,7,1,2
"39236",61561,1,1,1,1,1,1,1,6,6,1,3
"39237",61562,1,1,0,0,1,1,1,6,1,1,4
"39238",61563,1,1,1,0,0,0,0,6,5,0,2
"39239",61565,1,1,1,1,1,0,0,6,7,0,2
"39240",61566,2,1,1,1,1,1,1,6,7,1,4
"39241",61567,1,1,1,1,1,0,1,6,6,0,2
"39242",61568,2,1,1,1,1,1,1,6,7,1,5
"39243",61569,1,1,1,1,1,0,0,6,5,1,4
"39244",61570,2,1,1,1,1,0,0,6,1,1,5
"39245",61571,1,1,1,0,1,0,0,6,4,0,4
"39246",61572,2,1,1,1,1,1,1,6,7,1,1
"39247",61573,1,1,1,1,1,1,1,6,6,1,3
"39248",61574,1,1,1,1,1,1,1,6,1,1,3
"39249",61575,2,1,1,1,1,1,1,6,7,1,4
"39250",61576,1,1,1,1,1,1,1,6,7,1,1
"39251",61577,1,1,1,1,1,1,1,6,6,1,5
"39252",61578,1,1,1,0,1,1,1,6,6,0,2
"39253",61579,1,1,1,1,0,0,0,6,4,0,2
"39254",61580,2,1,1,1,1,1,1,6,1,1,5
"39255",61581,1,1,1,1,1,1,1,6,5,1,4
"39256",61582,2,1,1,1,1,1,1,6,7,1,5
"39257",61583,2,1,1,1,1,1,1,6,1,1,2
"39258",61585,1,1,0,0,1,0,0,6,6,0,2
"39259",61586,2,1,1,1,1,1,1,6,1,1,5
"39260",61587,1,1,1,1,0,0,0,6,1,0,2
"39261",61588,2,1,1,1,1,1,1,6,5,1,5
"39262",61589,2,1,1,1,1,1,1,6,7,1,4
"39263",61590,2,1,1,1,1,1,1,6,6,1,4
"39264",61591,1,1,1,1,1,0,1,6,1,1,1
"39265",61592,1,1,1,1,0,1,0,6,1,0,2
"39266",61593,1,1,1,1,1,1,1,6,1,1,3
"39267",61594,2,1,1,0,0,1,1,6,6,0,2
"39268",61596,2,1,1,1,1,1,1,6,6,1,5
"39269",61597,2,1,1,1,1,1,1,6,1,1,5
"39270",61598,1,1,0,0,1,1,1,6,1,1,4
"39271",61600,2,1,1,1,1,1,1,6,1,1,5
"39272",61601,1,1,1,1,1,1,1,6,7,1,3
"39273",61602,2,1,1,1,1,1,0,6,1,1,2
"39274",61603,2,1,1,1,1,1,1,6,6,1,3
"39275",61604,1,1,1,0,1,0,0,6,1,1,1
"39276",61605,1,1,1,1,1,1,1,6,1,1,4
"39277",61607,1,1,1,1,1,1,1,6,1,1,3
"39278",61608,1,1,1,0,1,0,0,6,6,0,4
"39279",61609,2,1,1,0,1,0,1,6,1,1,1
"39280",61610,1,1,1,1,1,0,1,6,1,1,1
"39281",61611,1,1,0,0,1,1,0,6,5,0,2
"39282",61613,1,1,1,1,1,1,1,6,6,1,5
"39283",61614,1,1,1,1,1,1,1,6,1,1,1
"39284",61615,2,1,1,1,1,1,1,6,1,1,5
"39285",61616,1,1,1,1,1,0,1,6,7,1,3
"39286",61617,1,1,1,0,1,0,1,6,1,1,1
"39287",61618,1,1,1,0,0,1,0,6,7,0,2
"39288",61619,1,1,1,1,0,0,0,6,1,0,2
"39289",61620,1,1,1,1,1,1,1,6,7,1,3
"39290",61621,1,1,1,1,1,1,0,6,6,1,3
"39291",61622,1,1,1,1,1,0,1,6,2,1,2
"39292",61624,3,1,1,1,1,0,1,6,3,1,1
"39293",61625,2,1,1,1,1,0,1,6,4,0,2
"39294",61626,2,1,1,1,1,1,1,6,2,1,2
"39295",61627,2,1,1,1,1,1,1,6,7,1,4
"39296",61628,1,1,1,1,1,1,1,6,1,1,1
"39297",61629,2,1,0,0,1,1,1,6,2,1,6
"39298",61630,2,1,1,1,1,1,1,6,1,1,3
